Orthogroup	Species	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Orthologs
OG0006960	OrthoDB_Prunus_persica_Lovell	ONI13704, ONI13703	3760_0_002c32
OG0006960	PLAZA_proteome.selected_transcript.ppe	ONI13704, ONI13703	Prupe.4G239800.1
OG0006961	OrthoDB_Prunus_persica_Lovell	ONI10445, ONI10446	3760_0_0030b8
OG0006961	PLAZA_proteome.selected_transcript.ppe	ONI10445, ONI10446	Prupe.4G047900.1
OG0006962	OrthoDB_Prunus_persica_Lovell	ONI09710, ONI09711	3760_0_002b1a
OG0006962	PLAZA_proteome.selected_transcript.ppe	ONI09710, ONI09711	Prupe.4G004600.2
OG0006963	OrthoDB_Prunus_persica_Lovell	ONI12564, ONI12565	3760_0_0030ef
OG0006963	PLAZA_proteome.selected_transcript.ppe	ONI12564, ONI12565	Prupe.4G172000.2
OG0006964	OrthoDB_Prunus_persica_Lovell	ONI14329, ONI14330	3760_0_002d7d
OG0006964	PLAZA_proteome.selected_transcript.ppe	ONI14329, ONI14330	Prupe.4G276000.1
OG0006965	OrthoDB_Prunus_persica_Lovell	ONI12559, ONI12560	3760_0_002ce4
OG0006965	PLAZA_proteome.selected_transcript.ppe	ONI12559, ONI12560	Prupe.4G171600.2
OG0006966	OrthoDB_Prunus_persica_Lovell	ONI12101, ONI12100	3760_0_002a89
OG0006966	PLAZA_proteome.selected_transcript.ppe	ONI12101, ONI12100	Prupe.4G144200.1
OG0006967	OrthoDB_Prunus_persica_Lovell	ONI13588, ONI13589	3760_0_003235
OG0006967	PLAZA_proteome.selected_transcript.ppe	ONI13588, ONI13589	Prupe.4G232100.1
OG0006968	OrthoDB_Prunus_persica_Lovell	ONI11631, ONI11632	3760_0_002b8a
OG0006968	PLAZA_proteome.selected_transcript.ppe	ONI11631, ONI11632	Prupe.4G117300.1
OG0006969	OrthoDB_Prunus_persica_Lovell	ONI11745, ONI11746	3760_0_003286
OG0006969	PLAZA_proteome.selected_transcript.ppe	ONI11745, ONI11746	Prupe.4G123600.2
OG0006970	OrthoDB_Prunus_persica_Lovell	ONI13308, ONI13307	3760_0_002bce
OG0006970	PLAZA_proteome.selected_transcript.ppe	ONI13308, ONI13307	Prupe.4G214700.2
OG0006971	OrthoDB_Prunus_persica_Lovell	ONI14223, ONI14222	3760_0_002a9b
OG0006971	PLAZA_proteome.selected_transcript.ppe	ONI14223, ONI14222	Prupe.4G269500.6
OG0006973	OrthoDB_Prunus_persica_Lovell	ONI13053, ONI13052	3760_0_002dfc
OG0006973	PLAZA_proteome.selected_transcript.ppe	ONI13053, ONI13052	Prupe.4G200200.2
OG0006974	OrthoDB_Prunus_persica_Lovell	ONI11779, ONI11780	3760_0_002ace
OG0006974	PLAZA_proteome.selected_transcript.ppe	ONI11779, ONI11780	Prupe.4G124900.2
OG0006975	OrthoDB_Prunus_persica_Lovell	ONI13295, ONI13294	3760_0_002b2a
OG0006975	PLAZA_proteome.selected_transcript.ppe	ONI13295, ONI13294	Prupe.4G213900.1
OG0006976	OrthoDB_Prunus_persica_Lovell	ONI09945, ONI09944	3760_0_002b4c
OG0006976	PLAZA_proteome.selected_transcript.ppe	ONI09945, ONI09944	Prupe.4G020100.2
OG0006977	OrthoDB_Prunus_persica_Lovell	ONI10738, ONI10737	3760_0_002cbe
OG0006977	PLAZA_proteome.selected_transcript.ppe	ONI10738, ONI10737	Prupe.4G064900.1
OG0006979	OrthoDB_Prunus_persica_Lovell	ONI14440, ONI14441	3760_0_00316b
OG0006979	PLAZA_proteome.selected_transcript.ppe	ONI14440, ONI14441	Prupe.4G281200.1
OG0006980	OrthoDB_Prunus_persica_Lovell	ONI13244, ONI13245	3760_0_002e2d
OG0006980	PLAZA_proteome.selected_transcript.ppe	ONI13244, ONI13245	Prupe.4G211500.2
OG0006981	OrthoDB_Prunus_persica_Lovell	ONI10378, ONI10377	3760_0_002ebb
OG0006981	PLAZA_proteome.selected_transcript.ppe	ONI10378, ONI10377	Prupe.4G044200.2
OG0006982	OrthoDB_Prunus_persica_Lovell	ONI14019, ONI14018	3760_0_003040
OG0006982	PLAZA_proteome.selected_transcript.ppe	ONI14019, ONI14018	Prupe.4G258300.2
OG0006983	PLAZA_proteome.selected_transcript.ppe	ONI11805, ONI11803, ONI11804	Prupe.4G126500.2
OG0006984	OrthoDB_Prunus_persica_Lovell	ONI13081, ONI13082	3760_0_0029cf
OG0006984	PLAZA_proteome.selected_transcript.ppe	ONI13081, ONI13082	Prupe.4G201200.1
OG0006985	OrthoDB_Prunus_persica_Lovell	ONI13190	3760_0_003270, 3760_0_003ed6
OG0006985	PLAZA_proteome.selected_transcript.ppe	ONI13190	Prupe.4G208900.1
OG0006986	OrthoDB_Prunus_persica_Lovell	ONI11725, ONI11726	3760_0_002e12
OG0006986	PLAZA_proteome.selected_transcript.ppe	ONI11725, ONI11726	Prupe.4G123300.2
OG0006987	OrthoDB_Prunus_persica_Lovell	ONI09913, ONI09912	3760_0_0032d1
OG0006987	PLAZA_proteome.selected_transcript.ppe	ONI09913, ONI09912	Prupe.4G018000.1
OG0006988	OrthoDB_Prunus_persica_Lovell	ONI11748, ONI11747	3760_0_002c7e
OG0006988	PLAZA_proteome.selected_transcript.ppe	ONI11748, ONI11747	Prupe.4G123700.2
OG0006989	OrthoDB_Prunus_persica_Lovell	ONI09933, ONI09934	3760_0_0032ec
OG0006989	PLAZA_proteome.selected_transcript.ppe	ONI09933, ONI09934	Prupe.4G019500.2
OG0006990	OrthoDB_Prunus_persica_Lovell	ONI10415, ONI10414	3760_0_003271
OG0006990	PLAZA_proteome.selected_transcript.ppe	ONI10415, ONI10414	Prupe.4G046000.1
OG0006991	OrthoDB_Prunus_persica_Lovell	ONI10447, ONI10449	3760_0_002e73
OG0006991	PLAZA_proteome.selected_transcript.ppe	ONI10447, ONI10449	Prupe.4G048000.3
OG0006992	OrthoDB_Prunus_persica_Lovell	ONI10153, ONI10154	3760_0_002962
OG0006992	PLAZA_proteome.selected_transcript.ppe	ONI10153, ONI10154	Prupe.4G030900.1
OG0006993	OrthoDB_Prunus_persica_Lovell	ONI13011, ONI13012	3760_0_00329a
OG0006993	PLAZA_proteome.selected_transcript.ppe	ONI13011, ONI13012	Prupe.4G197400.2
OG0006994	OrthoDB_Prunus_persica_Lovell	ONI11141, ONI11140	3760_0_002e02
OG0006994	PLAZA_proteome.selected_transcript.ppe	ONI11141, ONI11140	Prupe.4G089300.1
OG0006995	OrthoDB_Prunus_persica_Lovell	ONI09740, ONI09741	3760_0_0032ab
OG0006995	PLAZA_proteome.selected_transcript.ppe	ONI09740, ONI09741	Prupe.4G006500.2
OG0006996	OrthoDB_Prunus_persica_Lovell	ONI14020, ONI14021	3760_0_002d3b
OG0006996	PLAZA_proteome.selected_transcript.ppe	ONI14020, ONI14021	Prupe.4G258400.1
OG0006997	OrthoDB_Prunus_persica_Lovell	ONI10666, ONI10665	3760_0_002a40
OG0006997	PLAZA_proteome.selected_transcript.ppe	ONI10666, ONI10665	Prupe.4G060800.1
OG0006998	OrthoDB_Prunus_persica_Lovell	ONI11629, ONI11628	3760_0_00324e
OG0006998	PLAZA_proteome.selected_transcript.ppe	ONI11629, ONI11628	Prupe.4G117100.1
OG0006999	OrthoDB_Prunus_persica_Lovell	ONI10158, ONI10157	3760_0_003162
OG0006999	PLAZA_proteome.selected_transcript.ppe	ONI10158, ONI10157	Prupe.4G031100.2
OG0007000	OrthoDB_Prunus_persica_Lovell	ONI14411, ONI14410	3760_0_002d0d
OG0007000	PLAZA_proteome.selected_transcript.ppe	ONI14411, ONI14410	Prupe.4G279700.1
OG0007001	OrthoDB_Prunus_persica_Lovell	ONI09676, ONI09675	3760_0_002d7e
OG0007001	PLAZA_proteome.selected_transcript.ppe	ONI09676, ONI09675	Prupe.4G002800.2
OG0007002	OrthoDB_Prunus_persica_Lovell	ONI11777, ONI11776	3760_0_002c9a
OG0007002	PLAZA_proteome.selected_transcript.ppe	ONI11777, ONI11776	Prupe.4G124700.1
OG0007003	OrthoDB_Prunus_persica_Lovell	ONI13353, ONI13352	3760_0_002e77
OG0007003	PLAZA_proteome.selected_transcript.ppe	ONI13353, ONI13352	Prupe.4G216900.2
OG0007004	OrthoDB_Prunus_persica_Lovell	ONI12341, ONI12340	3760_0_003231
OG0007004	PLAZA_proteome.selected_transcript.ppe	ONI12341, ONI12340	Prupe.4G158000.2
OG0007005	OrthoDB_Prunus_persica_Lovell	ONI14469, ONI14470	3760_0_002c06
OG0007005	PLAZA_proteome.selected_transcript.ppe	ONI14469, ONI14470	Prupe.4G282000.2
OG0007006	OrthoDB_Prunus_persica_Lovell	ONI10089, ONI10090	3760_0_002f25
OG0007006	PLAZA_proteome.selected_transcript.ppe	ONI10089, ONI10090	Prupe.4G026300.1
OG0007007	OrthoDB_Prunus_persica_Lovell	ONI11071, ONI11072	3760_0_0029d4
OG0007007	PLAZA_proteome.selected_transcript.ppe	ONI11071, ONI11072	Prupe.4G085500.1
OG0007008	OrthoDB_Prunus_persica_Lovell	ONI12763, ONI12761	3760_0_002c61
OG0007008	PLAZA_proteome.selected_transcript.ppe	ONI12763, ONI12761	Prupe.4G181600.2
OG0007009	OrthoDB_Prunus_persica_Lovell	ONI09753, ONI09754	3760_0_002e79
OG0007009	PLAZA_proteome.selected_transcript.ppe	ONI09753, ONI09754	Prupe.4G007300.1
OG0007010	OrthoDB_Prunus_persica_Lovell	ONI14343, ONI14344	3760_0_002e3e
OG0007010	PLAZA_proteome.selected_transcript.ppe	ONI14343, ONI14344	Prupe.4G276600.2
OG0007011	OrthoDB_Prunus_persica_Lovell	ONI10426, ONI10427	3760_0_00304c
OG0007011	PLAZA_proteome.selected_transcript.ppe	ONI10426, ONI10427	Prupe.4G047000.2
OG0007012	OrthoDB_Prunus_persica_Lovell	ONI11512, ONI11511	3760_0_002ac5
OG0007012	PLAZA_proteome.selected_transcript.ppe	ONI11512, ONI11511	Prupe.4G110400.2
OG0007013	OrthoDB_Prunus_persica_Lovell	ONI14325, ONI14326	3760_0_002cb7
OG0007013	PLAZA_proteome.selected_transcript.ppe	ONI14325, ONI14326	Prupe.4G275800.1
OG0007014	PLAZA_proteome.selected_transcript.ppe	ONI12384	Prupe.4G160600.1
OG0007014	PLAZA_proteome.selected_transcript.ppe	ONI10739	Prupe.4G065000.1
OG0007015	OrthoDB_Prunus_persica_Lovell	ONI12453, ONI12454	3760_0_002b36
OG0007015	PLAZA_proteome.selected_transcript.ppe	ONI12453, ONI12454	Prupe.4G165800.2
OG0007016	OrthoDB_Prunus_persica_Lovell	ONI10951, ONI10950	3760_0_002cdf
OG0007016	PLAZA_proteome.selected_transcript.ppe	ONI10951, ONI10950	Prupe.4G078100.1
OG0007017	OrthoDB_Prunus_persica_Lovell	ONI13458, ONI13459	3760_0_00300c
OG0007017	PLAZA_proteome.selected_transcript.ppe	ONI13458, ONI13459	Prupe.4G223500.2
OG0007018	OrthoDB_Prunus_persica_Lovell	ONI12835, ONI12834	3760_0_0029b2
OG0007018	PLAZA_proteome.selected_transcript.ppe	ONI12835, ONI12834	Prupe.4G186100.1
OG0007019	PLAZA_proteome.selected_transcript.ppe	ONI12983	Prupe.4G195600.1
OG0007019	PLAZA_proteome.selected_transcript.ppe	ONI12985	Prupe.4G195800.1
OG0007020	OrthoDB_Prunus_persica_Lovell	ONI10346, ONI10347	3760_0_002b54
OG0007020	PLAZA_proteome.selected_transcript.ppe	ONI10346, ONI10347	Prupe.4G042400.1
OG0007021	OrthoDB_Prunus_persica_Lovell	ONI14315, ONI14316	3760_0_00321a
OG0007021	PLAZA_proteome.selected_transcript.ppe	ONI14315, ONI14316	Prupe.4G275200.2
OG0007022	OrthoDB_Prunus_persica_Lovell	ONI13267, ONI13266	3760_0_002c8c
OG0007022	PLAZA_proteome.selected_transcript.ppe	ONI13267, ONI13266	Prupe.4G212700.1
OG0007023	OrthoDB_Prunus_persica_Lovell	ONI09893, ONI09894	3760_0_0031cb
OG0007023	PLAZA_proteome.selected_transcript.ppe	ONI09893, ONI09894	Prupe.4G016500.1
OG0007024	OrthoDB_Prunus_persica_Lovell	ONI14464, ONI14463	3760_0_002989
OG0007024	PLAZA_proteome.selected_transcript.ppe	ONI14464, ONI14463	Prupe.4G281800.1
OG0007025	OrthoDB_Prunus_persica_Lovell	ONI11605, ONI11604	3760_0_002c0e
OG0007025	PLAZA_proteome.selected_transcript.ppe	ONI11605, ONI11604	Prupe.4G115800.2
OG0007026	OrthoDB_Prunus_persica_Lovell	ONI10357, ONI10356	3760_0_003008
OG0007026	PLAZA_proteome.selected_transcript.ppe	ONI10357, ONI10356	Prupe.4G043100.2
OG0007027	OrthoDB_Prunus_persica_Lovell	ONI12827, ONI12826	3760_0_0032d9
OG0007027	PLAZA_proteome.selected_transcript.ppe	ONI12827, ONI12826	Prupe.4G185700.1
OG0007028	OrthoDB_Prunus_persica_Lovell	ONI10485, ONI10486	3760_0_002b61
OG0007028	PLAZA_proteome.selected_transcript.ppe	ONI10485, ONI10486	Prupe.4G050400.1
OG0007029	OrthoDB_Prunus_persica_Lovell	ONI12143, ONI12142	3760_0_002a5f
OG0007029	PLAZA_proteome.selected_transcript.ppe	ONI12143, ONI12142	Prupe.4G148000.2
OG0007030	OrthoDB_Prunus_persica_Lovell	ONI10325	3760_0_002f3a, 3760_0_005452
OG0007030	PLAZA_proteome.selected_transcript.ppe	ONI10325	Prupe.4G040700.1
OG0007031	OrthoDB_Prunus_persica_Lovell	ONI12639, ONI12640	3760_0_002fb9
OG0007031	PLAZA_proteome.selected_transcript.ppe	ONI12639, ONI12640	Prupe.4G176700.1
OG0007032	OrthoDB_Prunus_persica_Lovell	ONI13536, ONI13537	3760_0_003232
OG0007032	PLAZA_proteome.selected_transcript.ppe	ONI13536, ONI13537	Prupe.4G228400.2
OG0007033	OrthoDB_Prunus_persica_Lovell	ONI12113, ONI12112	3760_0_002bfa
OG0007033	PLAZA_proteome.selected_transcript.ppe	ONI12113, ONI12112	Prupe.4G145200.1
OG0007034	OrthoDB_Prunus_persica_Lovell	ONI13621, ONI13622	3760_0_002ca4
OG0007034	PLAZA_proteome.selected_transcript.ppe	ONI13621, ONI13622	Prupe.4G233900.2
OG0007035	OrthoDB_Prunus_persica_Lovell	ONI12938, ONI12937	3760_0_00302d
OG0007035	PLAZA_proteome.selected_transcript.ppe	ONI12938, ONI12937	Prupe.4G192700.1
OG0007037	OrthoDB_Prunus_persica_Lovell	ONI12468	3760_0_0030e7, 3760_0_003244
OG0007037	PLAZA_proteome.selected_transcript.ppe	ONI12468	Prupe.4G166800.1
OG0007038	OrthoDB_Prunus_persica_Lovell	ONI10310, ONI10311	3760_0_0030a8
OG0007038	PLAZA_proteome.selected_transcript.ppe	ONI10310, ONI10311	Prupe.4G039900.3
OG0007039	OrthoDB_Prunus_persica_Lovell	ONI14461, ONI14462	3760_0_002b07
OG0007039	PLAZA_proteome.selected_transcript.ppe	ONI14461, ONI14462	Prupe.4G281700.1
OG0007040	OrthoDB_Prunus_persica_Lovell	ONI10359, ONI10358	3760_0_002adc
OG0007040	PLAZA_proteome.selected_transcript.ppe	ONI10359, ONI10358	Prupe.4G043200.1
OG0007041	OrthoDB_Prunus_persica_Lovell	ONI13139, ONI13140	3760_0_0031c3
OG0007041	PLAZA_proteome.selected_transcript.ppe	ONI13139, ONI13140	Prupe.4G205200.1
OG0007042	OrthoDB_Prunus_persica_Lovell	ONI10261, ONI10262	3760_0_002bb1
OG0007042	PLAZA_proteome.selected_transcript.ppe	ONI10261, ONI10262	Prupe.4G037700.2
OG0007043	OrthoDB_Prunus_persica_Lovell	ONI13282, ONI13283	3760_0_003029
OG0007043	PLAZA_proteome.selected_transcript.ppe	ONI13282, ONI13283	Prupe.4G213500.1
OG0007044	OrthoDB_Prunus_persica_Lovell	ONI11973, ONI11974	3760_0_002f36
OG0007044	PLAZA_proteome.selected_transcript.ppe	ONI11973, ONI11974	Prupe.4G138000.1
OG0007045	OrthoDB_Prunus_persica_Lovell	ONI12688, ONI12689	3760_0_0031a4
OG0007045	PLAZA_proteome.selected_transcript.ppe	ONI12688, ONI12689	Prupe.4G179000.1
OG0007046	OrthoDB_Prunus_persica_Lovell	ONI12186, ONI12185	3760_0_0029c2
OG0007046	PLAZA_proteome.selected_transcript.ppe	ONI12186, ONI12185	Prupe.4G149200.1
OG0007047	OrthoDB_Prunus_persica_Lovell	ONI10457, ONI10458	3760_0_002ea2
OG0007047	PLAZA_proteome.selected_transcript.ppe	ONI10457, ONI10458	Prupe.4G048500.2
OG0007048	OrthoDB_Prunus_persica_Lovell	ONI10330, ONI10331	3760_0_002c88
OG0007048	PLAZA_proteome.selected_transcript.ppe	ONI10330, ONI10331	Prupe.4G041000.2
OG0007049	OrthoDB_Prunus_persica_Lovell	ONI11671, ONI11672	3760_0_002e33
OG0007049	PLAZA_proteome.selected_transcript.ppe	ONI11671, ONI11672	Prupe.4G119800.2
OG0007050	OrthoDB_Prunus_persica_Lovell	ONI13133, ONI13134	3760_0_0032cf
OG0007050	PLAZA_proteome.selected_transcript.ppe	ONI13133, ONI13134	Prupe.4G204800.2
OG0007051	OrthoDB_Prunus_persica_Lovell	ONI09853, ONI09854	3760_0_00301e
OG0007051	PLAZA_proteome.selected_transcript.ppe	ONI09853, ONI09854	Prupe.4G013900.1
OG0007052	OrthoDB_Prunus_persica_Lovell	ONI10334, ONI10335	3760_0_002ad7
OG0007052	PLAZA_proteome.selected_transcript.ppe	ONI10334, ONI10335	Prupe.4G041300.2
OG0007053	OrthoDB_Prunus_persica_Lovell	ONI10022, ONI10023	3760_0_002fc7
OG0007053	PLAZA_proteome.selected_transcript.ppe	ONI10022, ONI10023	Prupe.4G023700.1
OG0007054	OrthoDB_Prunus_persica_Lovell	ONI14303, ONI14302	3760_0_002c15
OG0007054	PLAZA_proteome.selected_transcript.ppe	ONI14303, ONI14302	Prupe.4G274000.1
OG0007055	OrthoDB_Prunus_persica_Lovell	ONI10263, ONI10264	3760_0_002fdd
OG0007055	PLAZA_proteome.selected_transcript.ppe	ONI10263, ONI10264	Prupe.4G037800.1
OG0007056	OrthoDB_Prunus_persica_Lovell	ONI13097, ONI13096	3760_0_002dd7
OG0007056	PLAZA_proteome.selected_transcript.ppe	ONI13097, ONI13096	Prupe.4G202200.2
OG0007057	OrthoDB_Prunus_persica_Lovell	ONI10456, ONI10455	3760_0_002c59
OG0007057	PLAZA_proteome.selected_transcript.ppe	ONI10456, ONI10455	Prupe.4G048400.1
OG0007058	OrthoDB_Prunus_persica_Lovell	ONI09968	3760_0_001979, 3760_0_002e3a
OG0007058	PLAZA_proteome.selected_transcript.ppe	ONI09968	Prupe.4G021100.1
OG0007059	OrthoDB_Prunus_persica_Lovell	ONI10015, ONI10016	3760_0_002ab8
OG0007059	PLAZA_proteome.selected_transcript.ppe	ONI10015, ONI10016	Prupe.4G023300.1
OG0007060	OrthoDB_Prunus_persica_Lovell	ONI10203	3760_0_002c00, 3760_0_002de6
OG0007060	PLAZA_proteome.selected_transcript.ppe	ONI10203	Prupe.4G034700.1
OG0007061	OrthoDB_Prunus_persica_Lovell	ONI11968, ONI11969	3760_0_002e20
OG0007061	PLAZA_proteome.selected_transcript.ppe	ONI11968, ONI11969	Prupe.4G137600.1
OG0007062	OrthoDB_Prunus_persica_Lovell	ONI09616, ONI09615	3760_0_0031ff
OG0007062	PLAZA_proteome.selected_transcript.ppe	ONI09616, ONI09615	Prupe.4G000500.2
OG0007063	OrthoDB_Prunus_persica_Lovell	ONI09911, ONI09910	3760_0_002baf
OG0007063	PLAZA_proteome.selected_transcript.ppe	ONI09911, ONI09910	Prupe.4G017900.1
OG0007064	OrthoDB_Prunus_persica_Lovell	ONI10593, ONI10594	3760_0_002d6e
OG0007064	PLAZA_proteome.selected_transcript.ppe	ONI10593, ONI10594	Prupe.4G056200.1
OG0007065	PLAZA_proteome.selected_transcript.ppe	ONI09955, ONI09956, ONI09954	Prupe.4G020500.3
OG0007066	OrthoDB_Prunus_persica_Lovell	ONI11768, ONI11767	3760_0_002e8d
OG0007066	PLAZA_proteome.selected_transcript.ppe	ONI11768, ONI11767	Prupe.4G124200.1
OG0007067	OrthoDB_Prunus_persica_Lovell	ONI11685, ONI11686	3760_0_002e90
OG0007067	PLAZA_proteome.selected_transcript.ppe	ONI11685, ONI11686	Prupe.4G120800.2
OG0007068	OrthoDB_Prunus_persica_Lovell	ONI12076, ONI12075	3760_0_0031ec
OG0007068	PLAZA_proteome.selected_transcript.ppe	ONI12076, ONI12075	Prupe.4G143100.2
OG0007069	OrthoDB_Prunus_persica_Lovell	ONI13098, ONI13101	3760_0_002b3e
OG0007069	PLAZA_proteome.selected_transcript.ppe	ONI13098, ONI13101	Prupe.4G202300.5
OG0007070	OrthoDB_Prunus_persica_Lovell	ONI13965, ONI13966	3760_0_002c87
OG0007070	PLAZA_proteome.selected_transcript.ppe	ONI13965, ONI13966	Prupe.4G254900.2
OG0007071	OrthoDB_Prunus_persica_Lovell	ONI12573, ONI12572	3760_0_0031fb
OG0007071	PLAZA_proteome.selected_transcript.ppe	ONI12573, ONI12572	Prupe.4G172600.1
OG0007072	OrthoDB_Prunus_persica_Lovell	ONI14484, ONI14485	3760_0_003196
OG0007072	PLAZA_proteome.selected_transcript.ppe	ONI14484, ONI14485	Prupe.4G282600.2
OG0007073	OrthoDB_Prunus_persica_Lovell	ONI13336, ONI13335	3760_0_002ce9
OG0007073	PLAZA_proteome.selected_transcript.ppe	ONI13336, ONI13335	Prupe.4G216000.2
OG0007074	OrthoDB_Prunus_persica_Lovell	ONI13489	3760_0_00323b, 3760_0_00599b
OG0007074	PLAZA_proteome.selected_transcript.ppe	ONI13489	Prupe.4G225300.1
OG0007075	OrthoDB_Prunus_persica_Lovell	ONI11508	3760_0_002b3a, 3760_0_003eaa
OG0007075	PLAZA_proteome.selected_transcript.ppe	ONI11508	Prupe.4G110100.1
OG0007076	OrthoDB_Prunus_persica_Lovell	ONI11151, ONI11150	3760_0_002d84
OG0007076	PLAZA_proteome.selected_transcript.ppe	ONI11151, ONI11150	Prupe.4G090200.2
OG0007077	OrthoDB_Prunus_persica_Lovell	ONI13148, ONI13149	3760_0_002dd0
OG0007077	PLAZA_proteome.selected_transcript.ppe	ONI13148, ONI13149	Prupe.4G205800.2
OG0007078	OrthoDB_Prunus_persica_Lovell	ONI12472, ONI12471	3760_0_0032a2
OG0007078	PLAZA_proteome.selected_transcript.ppe	ONI12472, ONI12471	Prupe.4G167100.1
OG0007079	OrthoDB_Prunus_persica_Lovell	ONI10152	3760_0_002bfb, 3760_0_0043e1
OG0007079	PLAZA_proteome.selected_transcript.ppe	ONI10152	Prupe.4G030800.1
OG0007080	OrthoDB_Prunus_persica_Lovell	ONI12919, ONI12920	3760_0_002987
OG0007080	PLAZA_proteome.selected_transcript.ppe	ONI12919, ONI12920	Prupe.4G191900.2
OG0007081	OrthoDB_Prunus_persica_Lovell	ONI12221, ONI12222	3760_0_002c5b
OG0007081	PLAZA_proteome.selected_transcript.ppe	ONI12221, ONI12222	Prupe.4G152200.2
OG0007082	OrthoDB_Prunus_persica_Lovell	ONI13216, ONI13217	3760_0_002aeb
OG0007082	PLAZA_proteome.selected_transcript.ppe	ONI13216, ONI13217	Prupe.4G210400.2
OG0007083	OrthoDB_Prunus_persica_Lovell	ONI10373, ONI10374	3760_0_002daa
OG0007083	PLAZA_proteome.selected_transcript.ppe	ONI10373, ONI10374	Prupe.4G043900.1
OG0007084	OrthoDB_Prunus_persica_Lovell	ONI12456	3760_0_002c9e, 3760_0_0030a2
OG0007084	PLAZA_proteome.selected_transcript.ppe	ONI12456	Prupe.4G166000.1
OG0007085	OrthoDB_Prunus_persica_Lovell	ONI10300, ONI10301	3760_0_002b1f
OG0007085	PLAZA_proteome.selected_transcript.ppe	ONI10300, ONI10301	Prupe.4G039700.2
OG0007086	OrthoDB_Prunus_persica_Lovell	ONI12666, ONI12665	3760_0_002edf
OG0007086	PLAZA_proteome.selected_transcript.ppe	ONI12666, ONI12665	Prupe.4G178100.1
OG0007087	OrthoDB_Prunus_persica_Lovell	ONI12536, ONI12537	3760_0_002b8b
OG0007087	PLAZA_proteome.selected_transcript.ppe	ONI12536, ONI12537	Prupe.4G170200.1
OG0007088	OrthoDB_Prunus_persica_Lovell	ONI11916, ONI11915	3760_0_002f3f
OG0007088	PLAZA_proteome.selected_transcript.ppe	ONI11916, ONI11915	Prupe.4G134300.1
OG0007089	OrthoDB_Prunus_persica_Lovell	ONI13406, ONI13407	3760_0_002a64
OG0007089	PLAZA_proteome.selected_transcript.ppe	ONI13406, ONI13407	Prupe.4G219600.2
OG0007090	OrthoDB_Prunus_persica_Lovell	ONI09916, ONI09917	3760_0_002a29
OG0007090	PLAZA_proteome.selected_transcript.ppe	ONI09916, ONI09917	Prupe.4G018300.2
OG0007091	OrthoDB_Prunus_persica_Lovell	ONI11823, ONI11824	3760_0_002fa7
OG0007091	PLAZA_proteome.selected_transcript.ppe	ONI11823, ONI11824	Prupe.4G128100.2
OG0007092	OrthoDB_Prunus_persica_Lovell	ONI11424, ONI11423	3760_0_002d4a
OG0007092	PLAZA_proteome.selected_transcript.ppe	ONI11424, ONI11423	Prupe.4G106100.1
OG0007093	OrthoDB_Prunus_persica_Lovell	ONI13141, ONI13142	3760_0_002b26
OG0007093	PLAZA_proteome.selected_transcript.ppe	ONI13141, ONI13142	Prupe.4G205300.1
OG0007094	OrthoDB_Prunus_persica_Lovell	ONI10483, ONI10482	3760_0_002c4f
OG0007094	PLAZA_proteome.selected_transcript.ppe	ONI10483, ONI10482	Prupe.4G050200.1
OG0007095	OrthoDB_Prunus_persica_Lovell	ONI13853, ONI13854	3760_0_0030d8
OG0007095	PLAZA_proteome.selected_transcript.ppe	ONI13853, ONI13854	Prupe.4G249500.1
OG0007096	OrthoDB_Prunus_persica_Lovell	ONI11499, ONI11500	3760_0_0029ab
OG0007096	PLAZA_proteome.selected_transcript.ppe	ONI11499, ONI11500	Prupe.4G109500.3
OG0007097	OrthoDB_Prunus_persica_Lovell	ONI14296, ONI14295	3760_0_0031ee
OG0007097	PLAZA_proteome.selected_transcript.ppe	ONI14296, ONI14295	Prupe.4G273600.2
OG0007098	OrthoDB_Prunus_persica_Lovell	ONI13306, ONI13305	3760_0_003085
OG0007098	PLAZA_proteome.selected_transcript.ppe	ONI13306, ONI13305	Prupe.4G214600.1
OG0007099	OrthoDB_Prunus_persica_Lovell	ONI14129, ONI14130	3760_0_003113
OG0007099	PLAZA_proteome.selected_transcript.ppe	ONI14129, ONI14130	Prupe.4G263900.2
OG0007100	OrthoDB_Prunus_persica_Lovell	ONI13971	3760_0_002c99, 3760_0_003058
OG0007100	PLAZA_proteome.selected_transcript.ppe	ONI13971	Prupe.4G255400.1
OG0007101	OrthoDB_Prunus_persica_Lovell	ONI11773, ONI11774	3760_0_0030a6
OG0007101	PLAZA_proteome.selected_transcript.ppe	ONI11773, ONI11774	Prupe.4G124600.1
OG0007102	OrthoDB_Prunus_persica_Lovell	ONI13884	3760_0_0059f7, 3760_0_0059ff
OG0007102	PLAZA_proteome.selected_transcript.ppe	ONI13884	Prupe.4G252200.1
OG0007103	OrthoDB_Prunus_persica_Lovell	ONI12758, ONI12757	3760_0_00303e
OG0007103	PLAZA_proteome.selected_transcript.ppe	ONI12758, ONI12757	Prupe.4G181400.1
OG0007104	OrthoDB_Prunus_persica_Lovell	ONI13157, ONI13156	3760_0_0031ad
OG0007104	PLAZA_proteome.selected_transcript.ppe	ONI13157, ONI13156	Prupe.4G206200.2
OG0007105	OrthoDB_Prunus_persica_Lovell	ONI13551, ONI13552	3760_0_003145
