Orthogroup	Species	OrthoDB_Prunus_persica_Lovell	Orthologs
OG0011291	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003857	ONI09303
OG0011292	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0033ea	ONI07459
OG0011292	PLAZA_proteome.selected_transcript.ppe	3760_0_0033ea	Prupe.5G121200.1
OG0011293	PLAZA_proteome.selected_transcript.ppe	3760_0_00355b	Prupe.5G081400.1
OG0011293	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00355b	ONI06794
OG0011295	PLAZA_proteome.selected_transcript.ppe	3760_0_0034ca	Prupe.5G131800.1
OG0011295	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034ca	ONI07626
OG0011296	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003508	ONI07180
OG0011296	PLAZA_proteome.selected_transcript.ppe	3760_0_003508	Prupe.5G104700.1
OG0011297	PLAZA_proteome.selected_transcript.ppe	3760_0_0034b2	Prupe.5G182000.1
OG0011297	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034b2	ONI08501
OG0011298	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035a7	ONI07172
OG0011298	PLAZA_proteome.selected_transcript.ppe	3760_0_0035a7	Prupe.5G104100.1
OG0011299	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038f8	ONI06460
OG0011299	PLAZA_proteome.selected_transcript.ppe	3760_0_0038f8	Prupe.5G061700.1
OG0011300	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036d4	ONI08181
OG0011300	PLAZA_proteome.selected_transcript.ppe	3760_0_0036d4	Prupe.5G162200.1
OG0011301	PLAZA_proteome.selected_transcript.ppe	3760_0_0036b8	Prupe.5G156900.1
OG0011301	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036b8	ONI08071
OG0011302	PLAZA_proteome.selected_transcript.ppe	3760_0_003855	Prupe.5G028700.1
OG0011302	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003855	ONI05918
OG0011303	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a5c	ONI06718
OG0011303	PLAZA_proteome.selected_transcript.ppe	3760_0_003a5c	Prupe.5G076100.2
OG0011304	PLAZA_proteome.selected_transcript.ppe	3760_0_003ac1	Prupe.5G140000.1
OG0011304	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003ac1	ONI07792
OG0011305	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00385e	ONI06392
OG0011305	PLAZA_proteome.selected_transcript.ppe	3760_0_00385e	Prupe.5G058200.1
OG0011306	PLAZA_proteome.selected_transcript.ppe	3760_0_003697	Prupe.5G174300.1
OG0011306	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003697	ONI08375
OG0011307	PLAZA_proteome.selected_transcript.ppe	3760_0_00391c	Prupe.5G113700.1
OG0011307	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00391c	ONI07334
OG0011310	PLAZA_proteome.selected_transcript.ppe	3760_0_00356c	Prupe.5G068100.1
OG0011310	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00356c	ONI06567
OG0011311	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036fc	ONI06265
OG0011311	PLAZA_proteome.selected_transcript.ppe	3760_0_0036fc	Prupe.5G049700.1
OG0011312	PLAZA_proteome.selected_transcript.ppe	3760_0_003a2f	Prupe.5G076800.1
OG0011312	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a2f	ONI06727
OG0011313	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003afd	ONI07995
OG0011313	PLAZA_proteome.selected_transcript.ppe	3760_0_003afd	Prupe.5G152300.1
OG0011314	PLAZA_proteome.selected_transcript.ppe	3760_0_003876	Prupe.5G222400.1
OG0011314	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003876	ONI09182
OG0011315	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00333c	ONI06325
OG0011315	PLAZA_proteome.selected_transcript.ppe	3760_0_00333c	Prupe.5G053400.1
OG0011316	PLAZA_proteome.selected_transcript.ppe	3760_0_003794	Prupe.5G219500.1
OG0011316	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003794	ONI09120
OG0011317	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a7f	ONI07235
OG0011317	PLAZA_proteome.selected_transcript.ppe	3760_0_003a7f	Prupe.5G107300.1
OG0011318	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003685	ONI06840
OG0011318	PLAZA_proteome.selected_transcript.ppe	3760_0_003685	Prupe.5G084500.1
OG0011319	PLAZA_proteome.selected_transcript.ppe	3760_0_003841	Prupe.5G129800.1
OG0011319	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003841	ONI07602
OG0011320	PLAZA_proteome.selected_transcript.ppe	3760_0_003a57	Prupe.5G240900.1
OG0011320	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a57	ONI09489
OG0011321	PLAZA_proteome.selected_transcript.ppe	3760_0_003364	Prupe.5G004400.1
OG0011321	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003364	ONI05381
OG0011322	PLAZA_proteome.selected_transcript.ppe	3760_0_0039b2	Prupe.5G084900.1
OG0011322	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039b2	ONI06847
OG0011323	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a2a	ONI07924
OG0011323	PLAZA_proteome.selected_transcript.ppe	3760_0_003a2a	Prupe.5G147400.1
OG0011324	PLAZA_proteome.selected_transcript.ppe	3760_0_0033c7	Prupe.5G105100.1
OG0011324	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0033c7	ONI07189
OG0011325	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003982	ONI08692
OG0011325	PLAZA_proteome.selected_transcript.ppe	3760_0_003982	Prupe.5G194400.1
OG0011326	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0037b1	ONI06430
OG0011326	PLAZA_proteome.selected_transcript.ppe	3760_0_0037b1	Prupe.5G059900.1
OG0011327	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003ae1	ONI08307
OG0011327	PLAZA_proteome.selected_transcript.ppe	3760_0_003ae1	Prupe.5G170800.1
OG0011328	PLAZA_proteome.selected_transcript.ppe	3760_0_003485	Prupe.5G233000.1
OG0011328	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003485	ONI09335
OG0011329	PLAZA_proteome.selected_transcript.ppe	3760_0_0034cf	Prupe.5G095400.2
OG0011329	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034cf	ONI07017
OG0011330	PLAZA_proteome.selected_transcript.ppe	3760_0_00377d	Prupe.5G195100.1
OG0011330	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00377d	ONI08699
OG0011331	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003670	ONI09323
OG0011331	PLAZA_proteome.selected_transcript.ppe	3760_0_003670	Prupe.5G232000.2
OG0011332	PLAZA_proteome.selected_transcript.ppe	3760_0_00352d	Prupe.5G019900.1
OG0011332	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00352d	ONI05699
OG0011333	PLAZA_proteome.selected_transcript.ppe	3760_0_003928	Prupe.5G025600.1
OG0011333	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003928	ONI05819
OG0011334	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003713	ONI06472
OG0011334	PLAZA_proteome.selected_transcript.ppe	3760_0_003713	Prupe.5G062700.1
OG0011335	PLAZA_proteome.selected_transcript.ppe	3760_0_0035df	Prupe.5G166100.1
OG0011335	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035df	ONI08230
OG0011336	PLAZA_proteome.selected_transcript.ppe	3760_0_003590	Prupe.5G123400.1
OG0011336	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003590	ONI07491
OG0011337	PLAZA_proteome.selected_transcript.ppe	3760_0_0038a7	Prupe.5G143000.1
OG0011337	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038a7	ONI07855
OG0011338	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003385	ONI08673
OG0011338	PLAZA_proteome.selected_transcript.ppe	3760_0_003385	Prupe.5G193000.1
OG0011339	PLAZA_proteome.selected_transcript.ppe	3760_0_0037b7	Prupe.5G207600.1
OG0011339	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0037b7	ONI08906
OG0011340	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034d8	ONI08227
OG0011340	PLAZA_proteome.selected_transcript.ppe	3760_0_0034d8	Prupe.5G165800.1
OG0011341	PLAZA_proteome.selected_transcript.ppe	3760_0_003476	Prupe.5G190100.1
OG0011341	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003476	ONI08634
OG0011342	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003493	ONI05801
OG0011342	PLAZA_proteome.selected_transcript.ppe	3760_0_003493	Prupe.5G024700.1
OG0011343	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a46	ONI06843
OG0011343	PLAZA_proteome.selected_transcript.ppe	3760_0_003a46	Prupe.5G084800.1
OG0011344	PLAZA_proteome.selected_transcript.ppe	3760_0_00341d	Prupe.5G208400.1
OG0011344	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00341d	ONI08933
OG0011345	PLAZA_proteome.selected_transcript.ppe	3760_0_0037cc	Prupe.5G214600.1
OG0011345	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0037cc	ONI09052
OG0011346	PLAZA_proteome.selected_transcript.ppe	3760_0_003443	Prupe.5G037100.1
OG0011346	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003443	ONI06053
OG0011347	PLAZA_proteome.selected_transcript.ppe	3760_0_00342a	Prupe.5G232300.1
OG0011347	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00342a	ONI09328
OG0011349	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a9b	ONI09032
OG0011349	PLAZA_proteome.selected_transcript.ppe	3760_0_003a9b	Prupe.5G213200.1
OG0011350	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00365e	ONI06136
OG0011350	PLAZA_proteome.selected_transcript.ppe	3760_0_00365e	Prupe.5G042700.1
OG0011351	PLAZA_proteome.selected_transcript.ppe	3760_0_003570	Prupe.5G136900.1
OG0011351	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003570	ONI07743
OG0011352	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038f9	ONI07402
OG0011352	PLAZA_proteome.selected_transcript.ppe	3760_0_0038f9	Prupe.5G117700.1
OG0011353	PLAZA_proteome.selected_transcript.ppe	3760_0_0035ab	Prupe.5G229700.1
OG0011353	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035ab	ONI09296
OG0011354	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a10	ONI06387
OG0011354	PLAZA_proteome.selected_transcript.ppe	3760_0_003a10	Prupe.5G057700.1
OG0011355	PLAZA_proteome.selected_transcript.ppe	3760_0_003a2c	Prupe.5G150200.1
OG0011355	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a2c	ONI07965
OG0011356	PLAZA_proteome.selected_transcript.ppe	3760_0_00395c	Prupe.5G130200.1
OG0011356	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00395c	ONI07608
OG0011357	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00340a	ONI06787
OG0011357	PLAZA_proteome.selected_transcript.ppe	3760_0_00340a	Prupe.5G080800.1
OG0011358	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035ec	ONI05669
OG0011358	PLAZA_proteome.selected_transcript.ppe	3760_0_0035ec	Prupe.5G018400.1
OG0011359	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038ac	ONI06827
OG0011359	PLAZA_proteome.selected_transcript.ppe	3760_0_0038ac	Prupe.5G083700.1
OG0011360	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035b5	ONI06014
OG0011360	PLAZA_proteome.selected_transcript.ppe	3760_0_0035b5	Prupe.5G034200.1
OG0011361	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a76	ONI06678
OG0011361	PLAZA_proteome.selected_transcript.ppe	3760_0_003a76	Prupe.5G073900.1
OG0011362	PLAZA_proteome.selected_transcript.ppe	3760_0_00398c	Prupe.5G149300.1
OG0011362	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00398c	ONI07953
OG0011363	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a45	ONI07428
OG0011363	PLAZA_proteome.selected_transcript.ppe	3760_0_003a45	Prupe.5G120000.1
OG0011364	PLAZA_proteome.selected_transcript.ppe	3760_0_0035a8	Prupe.5G229000.1
OG0011364	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035a8	ONI09284
OG0011365	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00371b	ONI09119
OG0011365	PLAZA_proteome.selected_transcript.ppe	3760_0_00371b	Prupe.5G219400.1
OG0011366	PLAZA_proteome.selected_transcript.ppe	3760_0_0038fc	Prupe.5G125100.1
OG0011366	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038fc	ONI07518
OG0011367	PLAZA_proteome.selected_transcript.ppe	3760_0_003689	Prupe.5G246100.1
OG0011367	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003689	ONI09582
OG0011368	PLAZA_proteome.selected_transcript.ppe	3760_0_0036e1	Prupe.5G082500.1
OG0011368	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036e1	ONI06809
OG0011369	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003980	ONI07211
OG0011369	PLAZA_proteome.selected_transcript.ppe	3760_0_003980	Prupe.5G106300.1
OG0011370	PLAZA_proteome.selected_transcript.ppe	3760_0_0034f4	Prupe.5G127900.1
OG0011370	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034f4	ONI07560
OG0011371	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003622	ONI08365
OG0011371	PLAZA_proteome.selected_transcript.ppe	3760_0_003622	Prupe.5G173700.1
OG0011372	PLAZA_proteome.selected_transcript.ppe	3760_0_003840	Prupe.5G055200.1
OG0011372	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003840	ONI06349
OG0011374	PLAZA_proteome.selected_transcript.ppe	3760_0_00394c	Prupe.5G021700.1
OG0011374	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00394c	ONI05730
OG0011375	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003908	ONI06481
OG0011375	PLAZA_proteome.selected_transcript.ppe	3760_0_003908	Prupe.5G063500.1
OG0011376	PLAZA_proteome.selected_transcript.ppe	3760_0_003309	Prupe.5G028600.1
OG0011376	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003309	ONI05915
OG0011377	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035f4	ONI08770
OG0011377	PLAZA_proteome.selected_transcript.ppe	3760_0_0035f4	Prupe.5G199900.1
OG0011378	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003630	ONI07807
OG0011378	PLAZA_proteome.selected_transcript.ppe	3760_0_003630	Prupe.5G140900.1
OG0011379	PLAZA_proteome.selected_transcript.ppe	3760_0_003af3	Prupe.5G213000.1
OG0011379	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003af3	ONI09029
OG0011380	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a25	ONI05505
OG0011380	PLAZA_proteome.selected_transcript.ppe	3760_0_003a25	Prupe.5G010400.1
OG0011381	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0033f3	ONI07993
OG0011381	PLAZA_proteome.selected_transcript.ppe	3760_0_0033f3	Prupe.5G152100.1
OG0011382	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a9c	ONI08301
OG0011382	PLAZA_proteome.selected_transcript.ppe	3760_0_003a9c	Prupe.5G170400.1
OG0011383	PLAZA_proteome.selected_transcript.ppe	3760_0_0034df	Prupe.5G086900.1
OG0011383	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034df	ONI06881
OG0011384	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00370a	ONI06877
OG0011384	PLAZA_proteome.selected_transcript.ppe	3760_0_00370a	Prupe.5G086700.1
OG0011385	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003465	ONI07151
OG0011385	PLAZA_proteome.selected_transcript.ppe	3760_0_003465	Prupe.5G102900.1
OG0011386	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00395a	ONI08436
OG0011386	PLAZA_proteome.selected_transcript.ppe	3760_0_00395a	Prupe.5G177900.1
OG0011387	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003765	ONI06848
OG0011387	PLAZA_proteome.selected_transcript.ppe	3760_0_003765	Prupe.5G085000.1
OG0011388	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00382f	ONI09172
OG0011388	PLAZA_proteome.selected_transcript.ppe	3760_0_00382f	Prupe.5G221700.1
OG0011389	PLAZA_proteome.selected_transcript.ppe	3760_0_003642	Prupe.5G186600.1
OG0011389	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003642	ONI08578
OG0011390	PLAZA_proteome.selected_transcript.ppe	3760_0_003792	Prupe.5G035300.1
OG0011390	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003792	ONI06027
OG0011391	PLAZA_proteome.selected_transcript.ppe	3760_0_003a66	Prupe.5G076900.1
OG0011391	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a66	ONI06728
OG0011392	PLAZA_proteome.selected_transcript.ppe	3760_0_003aa5	Prupe.5G060300.1
OG0011392	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003aa5	ONI06437
OG0011393	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003563	ONI06271
OG0011393	PLAZA_proteome.selected_transcript.ppe	3760_0_003563	Prupe.5G050200.1
OG0011394	PLAZA_proteome.selected_transcript.ppe	3760_0_00340f	Prupe.5G191100.1
OG0011394	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00340f	ONI08644
OG0011395	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00376b	ONI08255
OG0011395	PLAZA_proteome.selected_transcript.ppe	3760_0_00376b	Prupe.5G167500.1
OG0011396	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a37	ONI08923
OG0011396	PLAZA_proteome.selected_transcript.ppe	3760_0_003a37	Prupe.5G208000.1
OG0011397	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0033fe	ONI08321
OG0011397	PLAZA_proteome.selected_transcript.ppe	3760_0_0033fe	Prupe.5G171600.1
OG0011398	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003366	ONI09268
OG0011398	PLAZA_proteome.selected_transcript.ppe	3760_0_003366	Prupe.5G227600.1
OG0011399	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00399d	ONI07201
OG0011399	PLAZA_proteome.selected_transcript.ppe	3760_0_00399d	Prupe.5G105900.1
OG0011400	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039cf	ONI05648
OG0011400	PLAZA_proteome.selected_transcript.ppe	3760_0_0039cf	Prupe.5G016800.1
OG0011401	PLAZA_proteome.selected_transcript.ppe	3760_0_003823	Prupe.5G176600.1
OG0011401	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003823	ONI08411
OG0011402	PLAZA_proteome.selected_transcript.ppe	3760_0_00339a	Prupe.5G231300.1
OG0011402	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00339a	ONI09315
OG0011403	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a35	ONI05678
OG0011403	PLAZA_proteome.selected_transcript.ppe	3760_0_003a35	Prupe.5G018700.1
OG0011404	PLAZA_proteome.selected_transcript.ppe	3760_0_0035fe	Prupe.5G088200.1
OG0011404	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035fe	ONI06907
OG0011405	PLAZA_proteome.selected_transcript.ppe	3760_0_0038e7	Prupe.5G160000.1
OG0011405	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038e7	ONI08151
OG0011406	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00364b	ONI05387
OG0011406	PLAZA_proteome.selected_transcript.ppe	3760_0_00364b	Prupe.5G004800.1
OG0011407	PLAZA_proteome.selected_transcript.ppe	3760_0_0035ea	Prupe.5G071300.1
OG0011407	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035ea	ONI06629
OG0011408	PLAZA_proteome.selected_transcript.ppe	3760_0_00398f	Prupe.5G171300.1
OG0011408	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00398f	ONI08316
OG0011409	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003498	ONI09203
OG0011409	PLAZA_proteome.selected_transcript.ppe	3760_0_003498	Prupe.5G223400.1
OG0011410	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003575	ONI07961
OG0011410	PLAZA_proteome.selected_transcript.ppe	3760_0_003575	Prupe.5G150000.1
OG0011411	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035d1	ONI08002
OG0011411	PLAZA_proteome.selected_transcript.ppe	3760_0_0035d1	Prupe.5G152800.1
OG0011412	PLAZA_proteome.selected_transcript.ppe	3760_0_0037b8	Prupe.5G157100.1
OG0011412	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0037b8	ONI08073
OG0011413	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038b1	ONI08305
OG0011413	PLAZA_proteome.selected_transcript.ppe	3760_0_0038b1	Prupe.5G170700.1
OG0011414	PLAZA_proteome.selected_transcript.ppe	3760_0_00353c	Prupe.5G058800.1
OG0011414	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00353c	ONI06411
OG0011415	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034be	ONI09272
OG0011415	PLAZA_proteome.selected_transcript.ppe	3760_0_0034be	Prupe.5G228000.1
OG0011416	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00359d	ONI09424
OG0011416	PLAZA_proteome.selected_transcript.ppe	3760_0_00359d	Prupe.5G237500.1
OG0011417	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a86	ONI05948
OG0011417	PLAZA_proteome.selected_transcript.ppe	3760_0_003a86	Prupe.5G030900.1
OG0011418	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003819	ONI09399
OG0011418	PLAZA_proteome.selected_transcript.ppe	3760_0_003819	Prupe.5G235900.1
OG0011420	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00375e	ONI08008
OG0011420	PLAZA_proteome.selected_transcript.ppe	3760_0_00375e	Prupe.5G153000.1
OG0011422	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003797	ONI09253
OG0011422	PLAZA_proteome.selected_transcript.ppe	3760_0_003797	Prupe.5G226700.1
OG0011423	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a4d	ONI08713
OG0011423	PLAZA_proteome.selected_transcript.ppe	3760_0_003a4d	Prupe.5G196300.1
OG0011424	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00346e	ONI07440
OG0011424	PLAZA_proteome.selected_transcript.ppe	3760_0_00346e	Prupe.5G120800.1
OG0011425	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0033c1	ONI09096
OG0011425	PLAZA_proteome.selected_transcript.ppe	3760_0_0033c1	Prupe.5G217400.1
OG0011426	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038f7	ONI08538
OG0011426	PLAZA_proteome.selected_transcript.ppe	3760_0_0038f7	Prupe.5G184200.1
OG0011427	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00338b	ONI09067
OG0011427	PLAZA_proteome.selected_transcript.ppe	3760_0_00338b	Prupe.5G215800.1
OG0011428	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a64	ONI06476
OG0011428	PLAZA_proteome.selected_transcript.ppe	3760_0_003a64	Prupe.5G063100.1
OG0011429	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00385b	ONI06101
OG0011429	PLAZA_proteome.selected_transcript.ppe	3760_0_00385b	Prupe.5G040400.1
OG0011430	PLAZA_proteome.selected_transcript.ppe	3760_0_0037c8	Prupe.5G111500.1
OG0011430	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0037c8	ONI07283
OG0011431	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a44	ONI08293
OG0011431	PLAZA_proteome.selected_transcript.ppe	3760_0_003a44	Prupe.5G170000.1
