Orthogroup	Species	Texas_F1_protein	Orthologs
OG0004654	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6801.1	3755_0_00147c
OG0004654	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6801.1	VVA20397, VVA20396
OG0004655	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6781.1, TexasF1_G6790.1	VVA20380
OG0004655	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6781.1, TexasF1_G6790.1	3755_0_001302
OG0004656	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6770.1	3755_0_0013ed
OG0004656	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6770.1	VVA20368, VVA20367
OG0004658	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6763.1	3755_0_00170e
OG0004658	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6763.1	VVA20361, VVA20360
OG0004659	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6808.1	3755_0_001c3c
OG0004659	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6808.1	VVA20405, VVA20404
OG0004660	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3622.1	3755_0_0008c7
OG0004660	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3622.1	VVA20478, VVA20477
OG0004661	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3643.1	3755_0_000d03
OG0004661	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3643.1	VVA20499, VVA20500
OG0004662	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3650.1	3755_0_000bd1
OG0004662	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3650.1	VVA20509, VVA20508
OG0004663	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3598.1	3755_0_000817
OG0004663	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3598.1	VVA20444, VVA20445
OG0004664	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3676.1, TexasF1_G11235.1	VVA20534
OG0004664	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3676.1, TexasF1_G11235.1	3755_0_00113a
OG0004665	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3684.1	3755_0_000658
OG0004665	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3684.1	VVA20542, VVA20543
OG0004666	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3611.1	3755_0_000468
OG0004666	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3611.1	VVA20464, VVA20465
OG0004667	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3640.1	3755_0_00027d
OG0004667	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3640.1	VVA20495, VVA20496
OG0004668	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G18785.1	3755_0_0036ad
OG0004668	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G18785.1	VVA20441, VVA36439
OG0004669	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3665.1	3755_0_001195
OG0004669	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3665.1	VVA20520, VVA20519
OG0004670	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3591.1	3755_0_00109d
OG0004670	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3591.1	VVA20434, VVA20435
OG0004671	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3616.1, TexasF1_G3623.1	VVA20471
OG0004671	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3616.1, TexasF1_G3623.1	3755_0_000788
OG0004672	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3596.1	3755_0_00034b
OG0004672	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3596.1	VVA20438, VVA20442
OG0004673	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G7906.1	3755_0_001a51
OG0004673	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7906.1	VVA20583, VVA20584
OG0004674	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G7928.1	3755_0_00190c
OG0004674	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7928.1	VVA20565, VVA20603
OG0004675	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10697.1	3755_0_00220d
OG0004675	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10697.1	VVA20678, VVA20677
OG0004676	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10737.1	3755_0_002405
OG0004676	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10737.1	VVA20733, VVA20732
OG0004677	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10652.1	3755_0_001e7d
OG0004677	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10652.1	VVA20628, VVA20629
OG0004678	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10716.1	3755_0_0021c4
OG0004678	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10716.1	VVA20706, VVA20705
OG0004679	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10744.1	3755_0_002426
OG0004679	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10744.1	VVA20738, VVA20739
OG0004680	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10701.1	3755_0_00248f
OG0004680	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10701.1	VVA20683, VVA29177
OG0004681	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10675.1	3755_0_002021
OG0004681	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10675.1	VVA20651, VVA20650
OG0004682	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10710.1	3755_0_002607
OG0004682	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10710.1	VVA20698, VVA20697
OG0004683	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10678.1	3755_0_001fca
OG0004683	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10678.1	VVA20654, VVA20655
OG0004684	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10653.1	3755_0_002522
OG0004684	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10653.1	VVA20631, VVA20630
OG0004685	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10648.1	VVA20622
OG0004685	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10648.1	3755_0_00230b, 3755_0_0026a6
OG0004686	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10698.1	3755_0_001d49
OG0004686	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10698.1	VVA20680, VVA20679
OG0004687	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10731.1	3755_0_0021e6
OG0004687	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10731.1	VVA20722, VVA20723
OG0004688	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G22523.1	3755_0_003f05
OG0004688	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22523.1	VVA23348, VVA20728
OG0004689	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10913.1, TexasF1_G16462.1	VVA20617, VVA27783
OG0004690	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10748.1	3755_0_002411
OG0004690	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10748.1	VVA20743, VVA21993
OG0004691	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G26848.1	3755_0_00468c
OG0004691	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G26848.1	VVA25090, VVA20699
OG0004692	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20947.1	3755_0_0038dd
OG0004692	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20947.1	VVA20857, VVA20858
OG0004693	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20919.1	3755_0_003fc3
OG0004693	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20919.1	VVA20831, VVA20832
OG0004694	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20852.1	3755_0_0039bd
OG0004694	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20852.1	VVA20758, VVA20759
OG0004695	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20921.1	3755_0_004109
OG0004695	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20921.1	VVA20834, VVA20833
OG0004696	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20904.1	3755_0_0039cb
OG0004696	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20904.1	VVA20817, VVA20816
OG0004697	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20895.1	3755_0_004058
OG0004697	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20895.1	VVA20804, VVA20805
OG0004698	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20949.1	VVA20860
OG0004698	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20949.1	3755_0_00045b, 3755_0_003f5b
OG0004699	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20873.1	3755_0_003a93
OG0004699	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20873.1	VVA20781, VVA20780
OG0004700	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20860.1	VVA20770
OG0004700	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20860.1	3755_0_003a7a, 3755_0_0041e8
OG0004701	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20876.1	3755_0_003fdd
OG0004701	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20876.1	VVA20785, VVA20784
OG0004702	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20903.1	3755_0_0043f5
OG0004702	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20903.1	VVA21992, VVA20815
OG0004703	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20938.1	3755_0_004107
OG0004703	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20938.1	VVA20851, VVA20850
OG0004704	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20896.1	3755_0_003c7b
OG0004704	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20896.1	VVA20807, VVA20806
OG0004705	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20663.1	VVA20773
OG0004705	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20663.1	3755_0_0044cc, 3755_0_00421a
OG0004706	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20905.1	3755_0_003a67
OG0004706	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20905.1	VVA20818, VVA20819
OG0004707	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20936.1	3755_0_004149
OG0004707	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20936.1	VVA20847, VVA20848
OG0004708	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20908.1	3755_0_0040cb
OG0004708	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20908.1	VVA20823, VVA20822
OG0004709	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20918.1, TexasF1_G20914.1	VVA20830
OG0004709	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20918.1, TexasF1_G20914.1	3755_0_003fc5
OG0004710	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20894.1, TexasF1_G13886.1	VVA20802
OG0004710	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G20894.1, TexasF1_G13886.1	3755_0_0044cf
OG0004711	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G648.1	3755_0_0010ef
OG0004711	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G648.1	VVA20907, VVA20906
OG0004712	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G551.1	3755_0_000b5f
OG0004712	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G551.1	VVA20925, VVA26191
OG0004713	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G706.1	3755_0_000f94
OG0004713	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G706.1	VVA20969, VVA20970
OG0004714	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G686.1	3755_0_000283
OG0004714	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G686.1	VVA20956, VVA20957
OG0004715	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G637.1	3755_0_000209
OG0004715	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G637.1	VVA20894, VVA20895
OG0004716	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G678.1	3755_0_00092a
OG0004716	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G678.1	VVA20945, VVA20944
OG0004717	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G710.1	3755_0_000ab2
OG0004717	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G710.1	VVA20975, VVA20976
OG0004718	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G624.1	3755_0_000457
OG0004718	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G624.1	VVA20876, VVA20875
OG0004719	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G713.1	3755_0_0008a2
OG0004719	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G713.1	VVA20979, VVA20980
OG0004720	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G674.1	3755_0_000a0f
OG0004720	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G674.1	VVA20937, VVA20936
OG0004721	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G717.1	3755_0_000d23
OG0004721	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G717.1	VVA20985, VVA20986
OG0004722	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G641.1	VVA20899
OG0004722	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G641.1	3755_0_000991, 3755_0_0054ea
OG0004723	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G689.1	3755_0_000c72
OG0004723	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G689.1	VVA20961, VVA20962
OG0004724	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G672.1	3755_0_001063
OG0004724	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G672.1	VVA20933, VVA20932
OG0004725	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G629.1, TexasF1_G5343.1	VVA20882
OG0004725	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G629.1, TexasF1_G5343.1	3755_0_0000c7
OG0004726	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G657.1	3755_0_000623
OG0004726	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G657.1	VVA20915, VVA20914
OG0004727	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G659.1	3755_0_0008bd
OG0004727	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G659.1	VVA20918, VVA20917
OG0004728	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G662.1	3755_0_000b70
OG0004728	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G662.1	VVA20921, VVA24853
OG0004729	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G626.1	3755_0_00000e
OG0004729	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G626.1	VVA20878, VVA20879
OG0004730	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G724.1	3755_0_000706
OG0004730	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G724.1	VVA20994, VVA20974
OG0004731	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G688.1	3755_0_0001f3
OG0004731	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G688.1	VVA20959, VVA20960
OG0004732	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G715.1	3755_0_001000
OG0004732	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G715.1	VVA20982, VVA20983
OG0004733	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G676.1	3755_0_00009f
OG0004733	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G676.1	VVA20947, VVA20941
OG0004734	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G722.1, TexasF1_G725.1	VVA20992
OG0004734	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G722.1, TexasF1_G725.1	3755_0_000f3c
OG0004735	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G684.1	VVA20954, VVA24098, VVA41244
OG0004737	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G22335.1	3755_0_003c1e
OG0004737	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22335.1	VVA21053, VVA21054
OG0004738	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22303.1, TexasF1_G22304.1	VVA21022
OG0004738	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G22303.1, TexasF1_G22304.1	3755_0_00400c
OG0004739	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G22349.1	3755_0_003d1f
OG0004739	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22349.1	VVA21064, VVA21063
OG0004740	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G22332.1	3755_0_003911
OG0004740	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22332.1	VVA21050, VVA21049
OG0004741	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G22358.1	3755_0_004278
OG0004741	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22358.1	VVA21075, VVA21074
OG0004742	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10369.1	3755_0_0026c1
OG0004742	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10369.1	VVA21088, VVA21087
OG0004743	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10425.1	3755_0_001f1c
OG0004743	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10425.1	VVA21148, VVA21149
OG0004744	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10427.1	3755_0_002636
OG0004744	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10427.1	VVA21152, VVA21151
OG0004745	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G16027.1	3755_0_002d96
OG0004745	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G16027.1	VVA28211, VVA21162
OG0004746	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10473.1	3755_0_002291
OG0004746	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10473.1	VVA21206, VVA21200
OG0004747	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10384.1	3755_0_001d63
OG0004747	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10384.1	VVA21106, VVA21105
OG0004748	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10462.1	3755_0_002162
OG0004748	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10462.1	VVA21186, VVA21185
OG0004749	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G11671.1	VVA28467
OG0004749	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12088.1	VVA21182
OG0004750	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10471.1	3755_0_002337
OG0004750	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10471.1	VVA21195, VVA21194
OG0004751	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G306.1, TexasF1_G10456.1	VVA21177
OG0004751	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G306.1, TexasF1_G10456.1	3755_0_002092
OG0004752	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10429.1	3755_0_001ef3
OG0004752	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10429.1	VVA21155, VVA21154
OG0004753	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10394.1	3755_0_002376
OG0004753	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10394.1	VVA31956, VVA21115
OG0004754	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G24064.1	3755_0_00484f
OG0004754	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24064.1	VVA21199, VVA34086
OG0004755	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6531.1	3755_0_000cd0
OG0004755	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6531.1	VVA21313, VVA21312
OG0004756	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6498.1	3755_0_001112
OG0004756	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6498.1	VVA21277, VVA21276
OG0004757	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6453.1	3755_0_000dd0
OG0004757	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6453.1	VVA21220, VVA21221
OG0004758	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6470.1	3755_0_00002b
OG0004758	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6470.1	VVA21246, VVA21245
OG0004759	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6456.1	VVA21222, VVA21223, VVA21224
OG0004760	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6532.1	3755_0_000d3d
OG0004760	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6532.1	VVA21315, VVA21314
OG0004761	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19734.1, TexasF1_G23279.1	VVA21488
OG0004761	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19734.1, TexasF1_G23279.1	3755_0_003335
OG0004762	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19659.1	3755_0_0033e3
OG0004762	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19659.1	VVA21393, VVA21394
OG0004763	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19682.1	3755_0_0036b9
OG0004763	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19682.1	VVA21425, VVA21426
OG0004764	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3878.1	3755_0_00018b
OG0004764	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3878.1	VVA21390, VVA36466
OG0004765	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19708.1	3755_0_003292
OG0004765	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19708.1	VVA21455, VVA21454
OG0004766	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19723.1	3755_0_0030ba
OG0004766	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19723.1	VVA21475, VVA21474
OG0004767	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19720.1	3755_0_003715
OG0004767	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19720.1	VVA21471, VVA21470
OG0004768	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19722.1	3755_0_0032cb
OG0004768	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19722.1	VVA21473, VVA38376
OG0004769	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19661.1	3755_0_003334
OG0004769	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19661.1	VVA21397, VVA21396
OG0004771	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19628.1	3755_0_0033d9
OG0004771	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19628.1	VVA21364, VVA21365
OG0004772	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19618.1	3755_0_00343c
OG0004772	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19618.1	VVA21346, VVA21345
OG0004773	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19670.1	3755_0_003620
OG0004773	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19670.1	VVA21413, VVA21414
OG0004774	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19634.1	3755_0_0034ae
OG0004774	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19634.1	VVA21371, VVA21372
OG0004775	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19624.1	3755_0_00330e
OG0004775	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19624.1	VVA21357, VVA21356
OG0004776	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19727.1	3755_0_0035c2
OG0004776	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19727.1	VVA21480, VVA21481
OG0004777	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19665.1	3755_0_0030dd
OG0004777	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19665.1	VVA21408, VVA21407
OG0004778	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3821.1	3755_0_00019f
OG0004778	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3821.1	VVA24206, VVA21358
OG0004779	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19655.1, TexasF1_G12844.1	VVA21388
OG0004779	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19655.1, TexasF1_G12844.1	3755_0_0032cf
OG0004780	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19744.1	3755_0_00350e
OG0004780	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19744.1	VVA21498, VVA32996
OG0004781	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19620.1	3755_0_003234
OG0004781	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19620.1	VVA21348, VVA21349
OG0004782	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G19718.1	3755_0_0038ad
OG0004782	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19718.1	VVA21466, VVA21465
OG0004783	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G14085.1	3755_0_002f4c
OG0004783	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G14085.1	VVA21571, VVA21572
OG0004784	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G14078.1	3755_0_002af5
OG0004784	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G14078.1	VVA21564, VVA21563
OG0004785	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G14103.1	3755_0_002b13
OG0004785	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G14103.1	VVA21598, VVA21599
OG0004786	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G14156.1	3755_0_002f5b
OG0004786	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G14156.1	VVA21660, VVA21661
OG0004787	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G14050.1	3755_0_002fe9
OG0004787	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G14050.1	VVA21531, VVA21532
