Orthogroup	Species	OrthoDB_Prunus_dulcis_CNAG	Orthologs
OG0010140	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0024d8	VVA17551
OG0010141	Texas_F1_protein	3755_0_002285	TexasF1_G12739.1
OG0010141	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002285	VVA17443
OG0010142	Texas_F1_protein	3755_0_0020bb	TexasF1_G12857.1
OG0010142	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020bb	VVA17570
OG0010143	Texas_F1_protein	3755_0_001df4	TexasF1_G12863.1
OG0010143	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001df4	VVA17576
OG0010144	Texas_F1_protein	3755_0_001ff5	TexasF1_G12830.1
OG0010144	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ff5	VVA17537
OG0010145	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001dc3	VVA17496
OG0010145	Texas_F1_protein	3755_0_001dc3	TexasF1_G12794.1
OG0010146	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d78	VVA17427
OG0010146	Texas_F1_protein	3755_0_001d78	TexasF1_G12727.1
OG0010147	Texas_F1_protein	3755_0_0020b8	TexasF1_G12825.1
OG0010147	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020b8	VVA17532
OG0010148	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001dab	VVA17589
OG0010148	Texas_F1_protein	3755_0_001dab	TexasF1_G12876.1
OG0010149	Texas_F1_protein	3755_0_0025fd	TexasF1_G12723.1
OG0010149	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025fd	VVA17421
OG0010150	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001dad	VVA17533
OG0010150	Texas_F1_protein	3755_0_001dad	TexasF1_G12826.1
OG0010151	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f58	VVA17546
OG0010151	Texas_F1_protein	3755_0_001f58	TexasF1_G12840.1
OG0010152	Texas_F1_protein	3755_0_0020e0	TexasF1_G12886.1
OG0010152	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020e0	VVA17598
OG0010153	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e38	VVA17545
OG0010153	Texas_F1_protein	3755_0_001e38	TexasF1_G12839.1
OG0010154	Texas_F1_protein	3755_0_0022bc	TexasF1_G12899.1
OG0010154	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0022bc	VVA17611
OG0010155	Texas_F1_protein	3755_0_002017	TexasF1_G12898.1
OG0010155	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002017	VVA17610
OG0010156	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00265a	VVA17558
OG0010156	Texas_F1_protein	3755_0_00265a	TexasF1_G12849.1
OG0010157	Texas_F1_protein	3755_0_00203f	TexasF1_G12852.1
OG0010157	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00203f	VVA17562
OG0010158	Texas_F1_protein	3755_0_001fe9	TexasF1_G12726.1
OG0010158	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001fe9	VVA17426
OG0010159	Texas_F1_protein	3755_0_001de4	TexasF1_G12776.1
OG0010159	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001de4	VVA17475
OG0010160	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0022cc	VVA17510
OG0010160	Texas_F1_protein	3755_0_0022cc	TexasF1_G12803.1
OG0010161	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002096	VVA17602
OG0010161	Texas_F1_protein	3755_0_002096	TexasF1_G12890.1
OG0010162	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025c8	VVA17442
OG0010162	Texas_F1_protein	3755_0_0025c8	TexasF1_G12738.1
OG0010163	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00201e	VVA17455
OG0010163	Texas_F1_protein	3755_0_00201e	TexasF1_G12748.1
OG0010164	Texas_F1_protein	3755_0_001fa6	TexasF1_G12856.1
OG0010164	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001fa6	VVA17569
OG0010165	Texas_F1_protein	3755_0_00218c	TexasF1_G12740.1
OG0010165	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00218c	VVA17444
OG0010166	Texas_F1_protein	3755_0_00269b	TexasF1_G12862.1
OG0010166	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00269b	VVA17575
OG0010167	Texas_F1_protein	3755_0_002198	TexasF1_G12811.1
OG0010167	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002198	VVA17517
OG0010168	Texas_F1_protein	3755_0_002523	TexasF1_G12722.1
OG0010168	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002523	VVA17420
OG0010169	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002088	VVA17483
OG0010169	Texas_F1_protein	3755_0_002088	TexasF1_G12782.1
OG0010170	Texas_F1_protein	3755_0_001e33	TexasF1_G12730.1
OG0010170	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e33	VVA17431
OG0010171	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002286	VVA17520
OG0010171	Texas_F1_protein	3755_0_002286	TexasF1_G12817.1
OG0010172	Texas_F1_protein	3755_0_001f36	TexasF1_G12792.1
OG0010172	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f36	VVA17494
OG0010173	Texas_F1_protein	3755_0_0023b8	TexasF1_G12861.1
OG0010173	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0023b8	VVA17574
OG0010174	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e0f	VVA17603
OG0010174	Texas_F1_protein	3755_0_001e0f	TexasF1_G12892.1
OG0010175	Texas_F1_protein	3755_0_0024c2	TexasF1_G12771.1
OG0010175	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0024c2	VVA17468
OG0010176	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0026c7	VVA17469
OG0010176	Texas_F1_protein	3755_0_0026c7	TexasF1_G12772.1
OG0010177	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001dd9	VVA17547
OG0010177	Texas_F1_protein	3755_0_001dd9	TexasF1_G12841.1
OG0010178	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002078	VVA17434
OG0010178	Texas_F1_protein	3755_0_002078	TexasF1_G12732.1
OG0010179	Texas_F1_protein	3755_0_002564	TexasF1_G12797.1
OG0010179	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002564	VVA17501
OG0010180	Texas_F1_protein	3755_0_002160	TexasF1_G12872.1
OG0010180	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002160	VVA17586
OG0010181	Texas_F1_protein	3755_0_001ebe	TexasF1_G12881.1
OG0010181	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ebe	VVA17591
OG0010182	Texas_F1_protein	3755_0_0025b4	TexasF1_G12737.1
OG0010182	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025b4	VVA17441
OG0010183	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f16	VVA17612
OG0010183	Texas_F1_protein	3755_0_001f16	TexasF1_G12900.1
OG0010184	Texas_F1_protein	3755_0_0026b1	TexasF1_G12837.1
OG0010184	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0026b1	VVA17543
OG0010185	Texas_F1_protein	3755_0_001e87	TexasF1_G12877.1
OG0010185	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e87	VVA17590
OG0010186	Texas_F1_protein	3755_0_002131	TexasF1_G12882.1
OG0010186	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002131	VVA17592
OG0010187	Texas_F1_protein	3755_0_0022ad	TexasF1_G12866.1
OG0010187	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0022ad	VVA17580
OG0010188	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0026c0	VVA17516
OG0010188	Texas_F1_protein	3755_0_0026c0	TexasF1_G12810.1
OG0010189	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002593	VVA17450
OG0010189	Texas_F1_protein	3755_0_002593	TexasF1_G12745.1
OG0010190	Texas_F1_protein	3755_0_00219f	TexasF1_G13629.1
OG0010190	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00219f	VVA17728
OG0010191	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021db	VVA17833
OG0010191	Texas_F1_protein	3755_0_0021db	TexasF1_G13715.1
OG0010192	Texas_F1_protein	3755_0_002002	TexasF1_G13650.1
OG0010192	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002002	VVA17755
OG0010193	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00224b	VVA17798
OG0010193	Texas_F1_protein	3755_0_00224b	TexasF1_G13688.1
OG0010194	Texas_F1_protein	3755_0_0026dc	TexasF1_G13593.1
OG0010194	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0026dc	VVA17682
OG0010195	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001eb2	VVA17659
OG0010195	Texas_F1_protein	3755_0_001eb2	TexasF1_G13573.1
OG0010196	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00221d	VVA17785, VVA17784
OG0010197	Texas_F1_protein	3755_0_0021fc	TexasF1_G13692.1
OG0010197	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021fc	VVA17803
OG0010198	Texas_F1_protein	3755_0_0026e9	TexasF1_G13586.1
OG0010198	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0026e9	VVA17675
OG0010199	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0022e0	VVA17788
OG0010199	Texas_F1_protein	3755_0_0022e0	TexasF1_G13678.1
OG0010200	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002000	VVA17828
OG0010200	Texas_F1_protein	3755_0_002000	TexasF1_G13711.1
OG0010201	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f07	VVA17876
OG0010201	Texas_F1_protein	3755_0_001f07	TexasF1_G13746.1
OG0010202	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ec2	VVA17763
OG0010202	Texas_F1_protein	3755_0_001ec2	TexasF1_G13656.1
OG0010203	Texas_F1_protein	3755_0_001d75	TexasF1_G13646.1
OG0010203	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d75	VVA17748
OG0010204	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025a9	VVA17782
OG0010204	Texas_F1_protein	3755_0_0025a9	TexasF1_G13674.1
OG0010205	Texas_F1_protein	3755_0_0025b2	TexasF1_G13602.1
OG0010205	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025b2	VVA17691
OG0010206	Texas_F1_protein	3755_0_001ee2	TexasF1_G13643.1
OG0010206	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ee2	VVA17745
OG0010207	Texas_F1_protein	3755_0_002255	TexasF1_G13589.1
OG0010207	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002255	VVA17678
OG0010208	Texas_F1_protein	3755_0_00252a	TexasF1_G13680.1
OG0010208	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00252a	VVA17790
OG0010209	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025dd	VVA17780
OG0010209	Texas_F1_protein	3755_0_0025dd	TexasF1_G13673.1
OG0010210	Texas_F1_protein	3755_0_002420	TexasF1_G13615.1
OG0010210	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002420	VVA17706
OG0010211	Texas_F1_protein	3755_0_002152	TexasF1_G13653.1
OG0010211	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002152	VVA17759
OG0010212	Texas_F1_protein	3755_0_001f68	TexasF1_G13682.1
OG0010212	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f68	VVA17792
OG0010213	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00240d	VVA17840
OG0010213	Texas_F1_protein	3755_0_00240d	TexasF1_G13720.1
OG0010214	Texas_F1_protein	3755_0_002122	TexasF1_G13666.1
OG0010214	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002122	VVA17774
OG0010215	Texas_F1_protein	3755_0_001efa	TexasF1_G13707.1
OG0010215	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001efa	VVA17824
OG0010216	Texas_F1_protein	3755_0_001f4a	TexasF1_G13624.1
OG0010216	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f4a	VVA17721
OG0010217	Texas_F1_protein	3755_0_001e48	TexasF1_G13636.1
OG0010217	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e48	VVA17737
OG0010218	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002541	VVA17640
OG0010218	Texas_F1_protein	3755_0_002541	TexasF1_G13561.1
OG0010219	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020c2	VVA17769
OG0010219	Texas_F1_protein	3755_0_0020c2	TexasF1_G13662.1
OG0010220	Texas_F1_protein	3755_0_001e19	TexasF1_G13693.1
OG0010220	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e19	VVA17804
OG0010221	Texas_F1_protein	3755_0_001e24	TexasF1_G13606.1
OG0010221	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e24	VVA17697
OG0010222	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0024c6	VVA17714
OG0010222	Texas_F1_protein	3755_0_0024c6	TexasF1_G13619.1
OG0010223	Texas_F1_protein	3755_0_001d5c	TexasF1_G13738.1
OG0010223	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d5c	VVA17865
OG0010224	Texas_F1_protein	3755_0_002616	TexasF1_G13577.1
OG0010224	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002616	VVA17664
OG0010225	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d57	VVA17754
OG0010225	Texas_F1_protein	3755_0_001d57	TexasF1_G13649.1
OG0010226	Texas_F1_protein	3755_0_002040	TexasF1_G13651.1
OG0010226	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002040	VVA17757
OG0010227	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021f4	VVA17726
OG0010227	Texas_F1_protein	3755_0_0021f4	TexasF1_G13627.1
OG0010228	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002058	VVA17802
OG0010228	Texas_F1_protein	3755_0_002058	TexasF1_G13691.1
OG0010229	Texas_F1_protein	3755_0_00209d	TexasF1_G13601.1
OG0010229	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00209d	VVA17690
OG0010230	Texas_F1_protein	3755_0_002216	TexasF1_G13684.1
OG0010230	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002216	VVA17794
OG0010231	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00266a	VVA17658
OG0010231	Texas_F1_protein	3755_0_00266a	TexasF1_G13572.1
OG0010232	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00266e	VVA17861
OG0010232	Texas_F1_protein	3755_0_00266e	TexasF1_G13733.1
OG0010233	Texas_F1_protein	3755_0_001f7b	TexasF1_G13714.1
OG0010233	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f7b	VVA17832
OG0010234	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001fba	VVA17679
OG0010234	Texas_F1_protein	3755_0_001fba	TexasF1_G13590.1
OG0010235	Texas_F1_protein	3755_0_002499	TexasF1_G13558.1
OG0010235	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002499	VVA17634
OG0010236	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002456	VVA17687
OG0010236	Texas_F1_protein	3755_0_002456	TexasF1_G13597.1
OG0010237	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00267f	VVA17789
OG0010237	Texas_F1_protein	3755_0_00267f	TexasF1_G13679.1
OG0010238	Texas_F1_protein	3755_0_001ff6	TexasF1_G13716.1
OG0010238	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ff6	VVA17835
OG0010239	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001eff	VVA17786
OG0010239	Texas_F1_protein	3755_0_001eff	TexasF1_G13676.1
OG0010240	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0023a2	VVA17836
OG0010240	Texas_F1_protein	3755_0_0023a2	TexasF1_G13717.1
OG0010241	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ff1	VVA17741
OG0010241	Texas_F1_protein	3755_0_001ff1	TexasF1_G13640.1
OG0010242	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0024cd	VVA17762
OG0010242	Texas_F1_protein	3755_0_0024cd	TexasF1_G13655.1
OG0010243	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001eb6	VVA17773
OG0010243	Texas_F1_protein	3755_0_001eb6	TexasF1_G13665.1
OG0010244	Texas_F1_protein	3755_0_0020d0	TexasF1_G13574.1
OG0010244	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020d0	VVA17660
OG0010245	Texas_F1_protein	3755_0_001f8c	TexasF1_G13562.1
OG0010245	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f8c	VVA17641
OG0010246	Texas_F1_protein	3755_0_0020f3	TexasF1_G13641.1
OG0010246	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020f3	VVA17742
OG0010247	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e8e	VVA17746
OG0010247	Texas_F1_protein	3755_0_001e8e	TexasF1_G13644.1
OG0010248	Texas_F1_protein	3755_0_00231e	TexasF1_G13608.1
OG0010248	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00231e	VVA17700
OG0010249	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021b6	VVA17870
OG0010249	Texas_F1_protein	3755_0_0021b6	TexasF1_G13742.1
OG0010250	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021f2	VVA17681
OG0010250	Texas_F1_protein	3755_0_0021f2	TexasF1_G13592.1
OG0010251	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e75	VVA17778
OG0010251	Texas_F1_protein	3755_0_001e75	TexasF1_G13671.1
OG0010252	Texas_F1_protein	3755_0_00233c	TexasF1_G13575.1
OG0010252	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00233c	VVA17661
OG0010253	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00243e	VVA17729
OG0010253	Texas_F1_protein	3755_0_00243e	TexasF1_G13630.1
OG0010254	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001feb	VVA17805
OG0010254	Texas_F1_protein	3755_0_001feb	TexasF1_G13694.1
OG0010255	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e77	VVA17826
OG0010255	Texas_F1_protein	3755_0_001e77	TexasF1_G13709.1
OG0010256	Texas_F1_protein	3755_0_001ef0	TexasF1_G13745.1
OG0010256	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ef0	VVA17875
OG0010257	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0026de	VVA17633
OG0010257	Texas_F1_protein	3755_0_0026de	TexasF1_G13557.1
OG0010258	Texas_F1_protein	3755_0_0022f5	TexasF1_G13587.1
OG0010258	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0022f5	VVA17676
OG0010259	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d68	VVA17747
OG0010259	Texas_F1_protein	3755_0_001d68	TexasF1_G13645.1
OG0010260	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025f8	VVA17731
OG0010260	Texas_F1_protein	3755_0_0025f8	TexasF1_G13631.1
OG0010261	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002024	VVA17772
OG0010261	Texas_F1_protein	3755_0_002024	TexasF1_G13664.1
OG0010262	Texas_F1_protein	3755_0_0023ce	TexasF1_G13563.1
OG0010262	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0023ce	VVA17642
OG0010263	Texas_F1_protein	3755_0_00228c	TexasF1_G13704.1
OG0010263	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00228c	VVA17819
OG0010264	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001fd3	VVA17732
OG0010264	Texas_F1_protein	3755_0_001fd3	TexasF1_G13633.1
OG0010265	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021e9	VVA17783
OG0010265	Texas_F1_protein	3755_0_0021e9	TexasF1_G13675.1
OG0010266	Texas_F1_protein	3755_0_002028	TexasF1_G13699.1
OG0010266	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002028	VVA17812
OG0010267	Texas_F1_protein	3755_0_0022c9	TexasF1_G13718.1
OG0010267	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0022c9	VVA17837
OG0010268	Texas_F1_protein	3755_0_001df1	TexasF1_G13609.1
OG0010268	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001df1	VVA17701
OG0010269	Texas_F1_protein	3755_0_0025ef	TexasF1_G13579.1
OG0010269	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025ef	VVA17667
OG0010270	Texas_F1_protein	3755_0_001efd	TexasF1_G13599.1
OG0010270	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001efd	VVA17688
OG0010271	Texas_F1_protein	3755_0_0023e6	TexasF1_G13600.1
OG0010271	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0023e6	VVA17689
OG0010272	Texas_F1_protein	3755_0_0023ee	TexasF1_G13667.1
OG0010272	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0023ee	VVA17775
OG0010273	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020a2	VVA17793
OG0010273	Texas_F1_protein	3755_0_0020a2	TexasF1_G13683.1
OG0010275	Texas_F1_protein	3755_0_001e65	TexasF1_G13696.1
OG0010275	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e65	VVA17808
OG0010276	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002542	VVA17680
OG0010276	Texas_F1_protein	3755_0_002542	TexasF1_G13591.1
OG0010277	Texas_F1_protein	3755_0_00240a	TexasF1_G13585.1
OG0010277	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00240a	VVA17674
OG0010278	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025ea	VVA17677
OG0010278	Texas_F1_protein	3755_0_0025ea	TexasF1_G13588.1
OG0010279	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002100	VVA17874
OG0010279	Texas_F1_protein	3755_0_002100	TexasF1_G13744.1
OG0010280	Texas_F1_protein	3755_0_002566	TexasF1_G13652.1
OG0010280	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002566	VVA17758
OG0010281	Texas_F1_protein	3755_0_00213e	TexasF1_G13702.1
OG0010281	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00213e	VVA17816
OG0010282	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002678	VVA17767
OG0010282	Texas_F1_protein	3755_0_002678	TexasF1_G13660.1
OG0010283	Texas_F1_protein	3755_0_001f57	TexasF1_G13571.1
OG0010283	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f57	VVA17657
OG0010284	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002409	VVA17857
OG0010284	Texas_F1_protein	3755_0_002409	TexasF1_G13729.1
OG0010285	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021d4	VVA17827
OG0010285	Texas_F1_protein	3755_0_0021d4	TexasF1_G13710.1
OG0010286	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00208a	VVA17720
OG0010286	Texas_F1_protein	3755_0_00208a	TexasF1_G13623.1
OG0010287	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002413	VVA17787
OG0010287	Texas_F1_protein	3755_0_002413	TexasF1_G13677.1
OG0010288	Texas_F1_protein	3755_0_0020fe	TexasF1_G13658.1
OG0010288	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020fe	VVA17765
OG0010289	Texas_F1_protein	3755_0_0021ca	TexasF1_G13708.1
OG0010289	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021ca	VVA17825
OG0010290	Texas_F1_protein	3755_0_001d96	TexasF1_G13566.1
OG0010290	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d96	VVA17645
OG0010291	Texas_F1_protein	3755_0_00221b	TexasF1_G13672.1
OG0010291	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00221b	VVA17779
OG0010292	Texas_F1_protein	3755_0_002452	TexasF1_G13663.1
OG0010292	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002452	VVA17770
OG0010293	Texas_F1_protein	3755_0_002662	TexasF1_G13681.1
OG0010293	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002662	VVA17791
OG0010294	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00229e	VVA17648
OG0010294	Texas_F1_protein	3755_0_00229e	TexasF1_G13567.1
OG0010295	Texas_F1_protein	3755_0_00021d	TexasF1_G4024.1
OG0010295	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00021d	VVA18013
OG0010296	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00013d	VVA17883
OG0010296	Texas_F1_protein	3755_0_00013d	TexasF1_G3900.1
OG0010297	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000e83	VVA17902
OG0010297	Texas_F1_protein	3755_0_000e83	TexasF1_G3912.1
OG0010298	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0011e3	VVA17964
OG0010298	Texas_F1_protein	3755_0_0011e3	TexasF1_G3969.1
OG0010299	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000ae6	VVA17925
OG0010299	Texas_F1_protein	3755_0_000ae6	TexasF1_G3934.1
OG0010300	Texas_F1_protein	3755_0_00107f	TexasF1_G3944.1
OG0010300	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00107f	VVA17938
OG0010301	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000918	VVA17937
OG0010301	Texas_F1_protein	3755_0_000918	TexasF1_G3943.1
OG0010302	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00079c	VVA18053
OG0010302	Texas_F1_protein	3755_0_00079c	TexasF1_G4059.1
OG0010303	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000c3c	VVA17950
OG0010303	Texas_F1_protein	3755_0_000c3c	TexasF1_G3953.1
OG0010304	Texas_F1_protein	3755_0_000f8d	TexasF1_G3913.1
OG0010304	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000f8d	VVA17903
