Orthogroup	Species	OrthoDB_Prunus_armeniaca_Orared	Orthologs
OG0007596	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0012e6	PruarM.1G720000.t1.p1_1
OG0007597	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0012ea	PruarM.1G100700.t1.p1_1
OG0007598	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0012eb	PruarM.1G304600.t1.p1_1
OG0007599	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0012ee	PruarM.1G076200.t1.p1_1
OG0007600	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0012f5	PruarM.1G078200.t1.p1_1
OG0007601	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0012f6	PruarM.1G717400.t1.p1_1
OG0007602	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0012f9	PruarM.1G475600.t1.p1_1
OG0007603	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0012fc	PruarM.1G630400.t1.p1_1
OG0007604	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001301	PruarM.1G717100.t1.p1_1
OG0007605	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001302	PruarM.1G488900.t1.p1_1
OG0007606	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001304	PruarM.1G070900.t1.p1_1
OG0007607	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001306	PruarM.1G403700.t1.p1_1
OG0007608	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001308	PruarM.1G593000.t1.p1_1
OG0007609	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001309	PruarM.1G005800.t1.p1_1
OG0007610	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00130a	PruarM.1G238300.t1.p1_1
OG0007612	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00130c	PruarM.1G616200.t1.p1_1
OG0007613	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00130d	PruarM.1G746500.t1.p1_1
OG0007614	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00130e	PruarM.1G446100.t1.p1_1
OG0007615	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001310	PruarM.1G582100.t1.p1_1
OG0007616	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001311	PruarM.1G225400.t1.p1_1
OG0007617	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001313	PruarM.1G122800.t1.p1_1
OG0007618	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001315	PruarM.1G346200.t1.p1_1
OG0007619	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001317	PruarM.1G575000.t1.p1_1
OG0007620	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00131d	PruarM.1G335800.t1.p1_1
OG0007621	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00131e	PruarM.1G375200.t1.p1_1
OG0007622	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001320	PruarM.1G033100.t1.p1_1
OG0007623	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001323	PruarM.1G035700.t1.p1_1
OG0007625	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001328	PruarM.1G278600.t1.p1_1
OG0007626	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001329	PruarM.1G648500.t1.p1_1
OG0007627	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00132d	PruarM.1G577000.t1.p1_1
OG0007628	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001334	PruarM.1G084100.t1.p1_1
OG0007629	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001336	PruarM.1G770900.t1.p1_1
OG0007630	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001337	PruarM.1G460600.t1.p1_1
OG0007631	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00133a	PruarM.1G592000.t1.p1_1
OG0007632	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00133c	PruarM.1G761200.t1.p1_1
OG0007633	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00133e	PruarM.1G064100.t1.p1_1
OG0007634	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001340	PruarM.1G074700.t1.p1_1
OG0007635	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001346	PruarM.1G590200.t1.p1_1
OG0007636	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001347	PruarM.1G570200.t1.p1_1
OG0007637	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001348	PruarM.1G078100.t1.p1_1
OG0007638	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001349	PruarM.1G609800.t1.p1_1
OG0007639	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00134b	PruarM.1G757000.t1.p1_1
OG0007640	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00134e	PruarM.1G602400.t1.p1_1
OG0007641	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001350	PruarM.1G150700.t1.p1_1
OG0007642	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001351	PruarM.1G566700.t1.p1_1
OG0007643	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00135a	PruarM.1G568300.t1.p1_1
OG0007644	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00135c	PruarM.1G703700.t1.p1_1
OG0007645	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001360	PruarM.1G237300.t1.p1_1
OG0007646	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001366	PruarM.1G139700.t1.p1_1
OG0007647	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001368	PruarM.1G053600.t1.p1_1
OG0007648	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00136e	PruarM.1G461400.t1.p1_1
OG0007649	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00136f	PruarM.1G287500.t1.p1_1
OG0007650	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001371	PruarM.1G599900.t1.p1_1
OG0007651	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001372	PruarM.1G129000.t1.p1_1
OG0007652	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001373	PruarM.1G777800.t1.p1_1
OG0007653	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001374	PruarM.1G509100.t1.p1_1
OG0007654	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001375	PruarM.1G671700.t1.p1_1
OG0007655	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001377	PruarM.1G497000.t1.p1_1
OG0007656	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00137a	PruarM.1G394500.t1.p1_1
OG0007657	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00137d	PruarM.1G532500.t1.p1_1
OG0007658	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001380	PruarM.1G636200.t1.p1_1
OG0007659	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001381	PruarM.1G652500.t1.p1_1
OG0007660	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001382	PruarM.1G561800.t1.p1_1
OG0007661	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001383	PruarM.1G021800.t1.p1_1
OG0007662	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001384	PruarM.1G164200.t1.p1_1
OG0007663	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001386	PruarM.1G111600.t1.p1_1
OG0007664	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001387	PruarM.1G400600.t1.p1_1
OG0007665	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001388	PruarM.1G558900.t1.p1_1
OG0007666	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00138e	PruarM.1G805000.t1.p1_1
OG0007667	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00138f	PruarM.1G739000.t1.p1_1
OG0007668	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001390	PruarM.1G113000.t1.p1_1
OG0007669	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001393	PruarM.1G665700.t1.p1_1
OG0007670	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001395	PruarM.1G211000.t1.p1_1
OG0007671	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001396	PruarM.1G165100.t1.p1_1
OG0007672	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00139c	PruarM.1G600400.t1.p1_1
OG0007673	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00139e	PruarM.1G790200.t1.p1_1
OG0007674	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00139f	PruarM.1G399300.t1.p1_1
OG0007675	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013a3	PruarM.1G808300.t1.p1_1
OG0007676	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013a8	PruarM.1G378000.t1.p1_1
OG0007677	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013ad	PruarM.1G166900.t1.p1_1
OG0007678	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013af	PruarM.1G601600.t1.p1_1
OG0007679	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013b3	PruarM.1G665500.t1.p1_1
OG0007680	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013b4	PruarM.1G634900.t1.p1_1
OG0007681	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013ba	PruarM.1G315500.t1.p1_1
OG0007682	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013bb	PruarM.1G172300.t1.p1_1
OG0007683	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013bc	PruarM.1G562600.t1.p1_1
OG0007684	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013c4	PruarM.1G627600.t1.p1_1
OG0007685	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013c9	PruarM.1G137700.t1.p1_1
OG0007686	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013ca	PruarM.1G162300.t1.p1_1
OG0007687	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013cc	PruarM.1G059900.t1.p1_1
OG0007688	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013cf	PruarM.1G721100.t1.p1_1
OG0007689	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013d1	PruarM.1G769800.t1.p1_1
OG0007690	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013d3	PruarM.1G699800.t1.p1_1
OG0007691	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013d4	PruarM.1G479200.t1.p1_1
OG0007692	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013d7	PruarM.1G573800.t1.p1_1
OG0007693	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013d8	PruarM.1G124200.t1.p1_1
OG0007694	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013dd	PruarM.1G742600.t1.p1_1
OG0007696	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013df	PruarM.1G749900.t1.p1_1
OG0007697	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013e0	PruarM.1G649300.t2.p1_1
OG0007698	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013e2	PruarM.1G551700.t1.p1_1
OG0007699	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013e3	PruarM.1G074600.t1.p1_1
OG0007700	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013e9	PruarM.1G000500.t1.p1_1
OG0007701	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013ed	PruarM.1G711800.t1.p1_1
OG0007702	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013ee	PruarM.1G781900.t1.p1_1
OG0007703	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013f0	PruarM.1G546400.t1.p1_1
OG0007704	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013f6	PruarM.1G527800.t1.p1_1
OG0007705	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013f8	PruarM.1G102200.t1.p1_1
OG0007706	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013f9	PruarM.1G481700.t1.p1_1
OG0007707	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013fc	PruarM.1G182400.t1.p1_1
OG0007708	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013fe	PruarM.1G099700.t1.p1_1
OG0007709	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0013ff	PruarM.1G123100.t1.p1_1
OG0007710	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001400	PruarM.1G600200.t1.p1_1
OG0007711	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001405	PruarM.1G030500.t1.p1_1
OG0007712	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001406	PruarM.1G387800.t1.p1_1
OG0007713	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001409	PruarM.1G044500.t1.p1_1
OG0007714	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00140c	PruarM.1G142000.t1.p1_1
OG0007715	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00140d	PruarM.1G610900.t1.p1_1
OG0007716	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00140f	PruarM.1G717300.t1.p1_1
OG0007717	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001415	PruarM.1G126800.t1.p1_1
OG0007718	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001416	PruarM.1G712700.t1.p1_1
OG0007719	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001418	PruarM.1G105200.t1.p1_1
OG0007720	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001419	PruarM.1G581000.t1.p1_1
OG0007721	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00141a	PruarM.1G310900.t1.p1_1
OG0007722	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00141e	PruarM.1G604700.t1.p1_1
OG0007723	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00141f	PruarM.1G407400.t1.p1_1
OG0007724	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001420	PruarM.1G670000.t1.p1_1
OG0007725	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001422	PruarM.1G682500.t1.p1_1
OG0007726	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001425	PruarM.1G614300.t1.p1_1
OG0007727	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001426	PruarM.1G459400.t1.p1_1
OG0007728	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001428	PruarM.1G644200.t1.p1_1
OG0007729	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00142d	PruarM.1G069700.t1.p1_1
OG0007730	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001431	PruarM.1G148900.t1.p1_1
OG0007731	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001434	PruarM.1G476500.t1.p1_1
OG0007732	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001435	PruarM.1G487900.t1.p1_1
OG0007733	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001436	PruarM.1G375000.t1.p1_1
OG0007734	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001437	PruarM.1G712500.t1.p1_1
OG0007735	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001438	PruarM.1G510300.t1.p1_1
OG0007736	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00143c	PruarM.1G532000.t1.p1_1
OG0007737	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00143d	PruarM.1G186500.t1.p1_1
OG0007738	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00143e	PruarM.1G207000.t1.p1_1
OG0007739	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001441	PruarM.1G164500.t1.p1_1
OG0007740	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001442	PruarM.1G663800.t1.p1_1
OG0007741	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001446	PruarM.1G632600.t1.p1_1
OG0007742	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001449	PruarM.1G738000.t1.p1_1
OG0007743	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00144a	PruarM.1G741100.t1.p1_1
OG0007744	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00144c	PruarM.1G736300.t1.p1_1
OG0007745	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00144e	PruarM.1G475900.t1.p1_1
OG0007746	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00144f	PruarM.1G630300.t1.p1_1
OG0007747	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001450	PruarM.1G533300.t1.p1_1
OG0007748	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001455	PruarM.1G253000.t1.p1_1
OG0007749	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001458	PruarM.1G279000.t1.p1_1
OG0007750	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001459	PruarM.1G467500.t1.p1_1
OG0007751	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00145b	PruarM.1G125800.t1.p1_1
OG0007752	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00145c	PruarM.1G707800.t1.p1_1
OG0007753	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001460	PruarM.1G704100.t1.p1_1
OG0007754	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001464	PruarM.1G802400.t1.p1_1
OG0007755	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001465	PruarM.1G538800.t1.p1_1
OG0007756	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001466	PruarM.1G056600.t1.p1_1
OG0007757	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001468	PruarM.1G132100.t1.p1_1
OG0007758	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00146c	PruarM.1G134900.t1.p1_1
OG0007759	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00146d	PruarM.1G150000.t1.p1_1
OG0007760	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00146e	PruarM.1G373100.t1.p1_1
OG0007761	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00146f	PruarM.1G019900.t1.p1_1
OG0007762	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001470	PruarM.1G703900.t1.p1_1
OG0007763	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001473	PruarM.1G529000.t1.p1_1
OG0007764	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001474	PruarM.1G764300.t1.p1_1
OG0007765	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001475	PruarM.1G579300.t1.p1_1
OG0007766	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001476	PruarM.1G101700.t1.p1_1
OG0007767	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001478	PruarM.1G551600.t1.p1_1
OG0007768	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001479	PruarM.1G463900.t1.p1_1
OG0007769	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00147d	PruarM.1G698300.t1.p1_1
OG0007770	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001482	PruarM.1G551200.t1.p1_1
OG0007771	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001484	PruarM.1G472500.t1.p1_1
OG0007772	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001485	PruarM.1G593600.t1.p1_1
OG0007773	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001487	PruarM.1G501100.t1.p1_1
OG0007775	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00148a	PruarM.1G755500.t1.p1_1
OG0007776	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00148c	PruarM.1G498000.t1.p1_1
OG0007777	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00148d	PruarM.1G509800.t1.p1_1
OG0007778	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00148e	PruarM.1G803700.t1.p1_1
OG0007779	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001490	PruarM.1G685400.t1.p1_1
OG0007780	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001491	PruarM.1G632900.t1.p1_1
OG0007781	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001492	PruarM.1G514900.t1.p1_1
OG0007782	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001493	PruarM.1G140000.t1.p1_1
OG0007783	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001495	PruarM.1G785800.t1.p1_1
OG0007784	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00149d	PruarM.1G162600.t1.p1_1
OG0007785	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00149e	PruarM.1G665100.t1.p1_1
OG0007786	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00149f	PruarM.1G731200.t1.p1_1
OG0007787	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014a3	PruarM.1G654100.t1.p1_1
OG0007788	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014a4	PruarM.1G033800.t1.p1_1
OG0007789	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014a7	PruarM.1G137900.t1.p1_1
OG0007790	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014a8	PruarM.1G751300.t1.p1_1
OG0007791	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014ab	PruarM.1G102700.t1.p1_1
OG0007792	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014ac	PruarM.1G156000.t1.p1_1
OG0007793	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014ad	PruarM.1G355300.t1.p1_1
OG0007795	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014af	PruarM.1G734500.t1.p1_1
OG0007796	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014b3	PruarM.1G377700.t1.p1_1
OG0007797	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014b7	PruarM.1G642300.t1.p1_1
OG0007798	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014b9	PruarM.1G756600.t1.p1_1
OG0007799	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014c2	PruarM.1G078400.t1.p1_1
OG0007800	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014c3	PruarM.1G768000.t1.p1_1
OG0007801	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014c6	PruarM.1G785200.t1.p1_1
OG0007802	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014c7	PruarM.1G185100.t1.p1_1
OG0007803	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014c8	PruarM.1G688500.t1.p1_1
OG0007804	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014ca	PruarM.1G400400.t1.p1_1
OG0007805	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014ce	PruarM.1G075400.t1.p1_1
OG0007806	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014d0	PruarM.1G084300.t1.p1_1
OG0007807	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014d1	PruarM.1G717600.t1.p1_1
OG0007808	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014d3	PruarM.1G685900.t1.p1_1
OG0007809	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014d4	PruarM.1G757100.t1.p1_1
OG0007810	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014d5	PruarM.1G775800.t1.p1_1
OG0007811	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014d7	PruarM.1G023800.t1.p1_1
OG0007812	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014da	PruarM.1G671200.t1.p1_1
OG0007813	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014db	PruarM.1G577600.t1.p1_1
OG0007814	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014dd	PruarM.1G417800.t1.p1_1
OG0007815	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014df	PruarM.1G772100.t1.p1_1
OG0007816	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014e0	PruarM.1G735900.t1.p1_1
OG0007817	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014e1	PruarM.1G059300.t1.p1_1
OG0007818	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014e4	PruarM.1G522500.t1.p1_1
OG0007819	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014e7	PruarM.1G527400.t1.p1_1
OG0007820	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014e9	PruarM.1G583900.t1.p1_1
OG0007821	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014eb	PruarM.1G718400.t1.p1_1
OG0007822	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014ed	PruarM.1G661600.t1.p1_1
OG0007823	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014ee	PruarM.1G025500.t1.p1_1
OG0007824	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014f0	PruarM.1G656600.t1.p1_1
OG0007825	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014f3	PruarM.1G143100.t1.p1_1
OG0007826	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014f5	PruarM.1G580500.t1.p1_1
OG0007827	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014f7	PruarM.1G441100.t1.p1_1
OG0007828	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014f8	PruarM.1G220100.t1.p1_1
OG0007830	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0014fb	PruarM.1G724200.t1.p1_1
OG0007831	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001500	PruarM.1G062900.t1.p1_1
OG0007832	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001501	PruarM.1G583800.t1.p1_1
OG0007833	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001505	PruarM.1G771200.t1.p1_1
OG0007834	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00150b	PruarM.1G652900.t1.p1_1
OG0007835	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00150e	PruarM.1G228200.t1.p1_1
OG0007836	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001510	PruarM.1G699700.t1.p1_1
OG0007837	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001514	PruarM.1G474200.t1.p1_1
OG0007838	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001519	PruarM.1G094000.t1.p1_1
OG0007839	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00151a	PruarM.1G532900.t1.p1_1
OG0007840	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001521	PruarM.1G587700.t1.p1_1
OG0007841	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001522	PruarM.1G769100.t1.p1_1
OG0007842	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001523	PruarM.1G460000.t1.p1_1
OG0007843	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001524	PruarM.1G448000.t1.p1_1
OG0007844	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001525	PruarM.1G613900.t1.p1_1
OG0007845	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001526	PruarM.1G431300.t1.p1_1
OG0007846	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001528	PruarM.1G107200.t1.p1_1
OG0007847	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001529	PruarM.1G589700.t1.p1_1
OG0007848	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00152a	PruarM.1G683500.t1.p1_1
OG0007849	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00152c	PruarM.1G726300.t1.p1_1
OG0007850	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00152e	PruarM.1G020300.t1.p1_1
