Orthogroup	Species	Pyrus_hap1_v2.3.a1.all.maker.proteins	Orthologs
OG0017587	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371410.t1	2448454_0_007a27
OG0017588	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359400.t1	2448454_0_007a2e
OG0017589	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359340.t1	2448454_0_007a32
OG0017590	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.364090.t1	2448454_0_007a35
OG0017591	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.202470.t1	2448454_0_007a3b
OG0017592	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359270.t1	2448454_0_007a3c
OG0017593	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr2A.140040.t1	2448454_0_007a3f
OG0017594	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363310.t1	2448454_0_007a42
OG0017595	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359330.t1	2448454_0_007a44
OG0017596	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359350.t1	2448454_0_007a52
OG0017597	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.373420.t1	2448454_0_007a53
OG0017598	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.360670.t1	2448454_0_007a54
OG0017599	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.380000.t1	2448454_0_007a57
OG0017600	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.371900.t1	2448454_0_007a58
OG0017601	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.375020.t1	2448454_0_007a7e
OG0017602	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.322090.t1	2448454_0_007a83
OG0017603	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.374260.t1	2448454_0_007a9e
OG0017604	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.366930.t1	2448454_0_007aa6
OG0017605	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374290.t1	2448454_0_007ab6
OG0017606	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr8A.395420.t1	2448454_0_007ab7
OG0017607	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363410.t1	2448454_0_007ac0
OG0017608	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.376460.t1	2448454_0_007ac4
OG0017610	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.362240.t1	2448454_0_007aca
OG0017611	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359850.t1	2448454_0_007acf
OG0017612	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372420.t1	2448454_0_007ad4
OG0017613	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.362320.t1	2448454_0_007ad7
OG0017614	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.360460.t1	2448454_0_007adc
OG0017615	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.376820.t1	2448454_0_007ae2
OG0017616	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372350.t1	2448454_0_007ae4
OG0017617	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.360170.t1	2448454_0_007ae5
OG0017618	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.361510.t1	2448454_0_007ae6
OG0017619	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.360740.t1	2448454_0_007aea
OG0017620	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.371280.t1	2448454_0_007af6
OG0017621	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363760.t1	2448454_0_007af7
OG0017622	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.367930.t1	2448454_0_007b03
OG0017623	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.361130.t1	2448454_0_007b11
OG0017624	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371940.t1	2448454_0_007b16
OG0017625	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.363980.t1	2448454_0_007b1a
OG0017626	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363780.t1	2448454_0_007b1c
OG0017627	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.077750.t1	2448454_0_007b26
OG0017628	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372670.t1	2448454_0_007b35
OG0017629	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.376960.t1	2448454_0_007b37
OG0017630	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.373660.t1	2448454_0_007b39
OG0017632	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.358670.t1	2448454_0_007b3e
OG0017633	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.370580.t1	2448454_0_007b42
OG0017634	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371910.t1	2448454_0_007b53
OG0017635	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.368810.t1	2448454_0_007b56
OG0017636	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.358590.t1	2448454_0_007b57
OG0017637	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371420.t1	2448454_0_007b5e
OG0017639	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.367750.t1	2448454_0_007b67
OG0017640	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.358320.t1	2448454_0_007b75
OG0017641	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.361880.t1	2448454_0_007b76
OG0017642	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.373180.t1	2448454_0_007b7e
OG0017643	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.367830.t1	2448454_0_007b81
OG0017644	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.371880.t1	2448454_0_007b86
OG0017645	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363000.t1	2448454_0_007b99
OG0017646	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.367080.t1	2448454_0_007b9d
OG0017647	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.379960.t1	2448454_0_007b9e
OG0017648	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.367590.t1	2448454_0_007bb0
OG0017649	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.369510.t1	2448454_0_007bb2
OG0017650	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.362940.t1	2448454_0_007bc4
OG0017651	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.367960.t1	2448454_0_007bc5
OG0017652	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.368380.t1	2448454_0_007bc9
OG0017653	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.315460.t1	2448454_0_007bde
OG0017654	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.151720.t1	2448454_0_007be8
OG0017655	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359390.t1	2448454_0_007bea
OG0017656	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.368640.t1	2448454_0_007bf1
OG0017657	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.373790.t1	2448454_0_007c0a
OG0017659	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363520.t1	2448454_0_007c11
OG0017660	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374220.t1	2448454_0_007c16
OG0017661	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.362160.t1	2448454_0_007c17
OG0017662	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.365670.t1	2448454_0_007c1b
OG0017663	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.372560.t1	2448454_0_007c1f
OG0017664	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374580.t1	2448454_0_007c28
OG0017665	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.358520.t1	2448454_0_007c39
OG0017666	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.368760.t1	2448454_0_007c3c
OG0017667	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.368150.t1	2448454_0_007c3e
OG0017668	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.363300.t1	2448454_0_007c40
OG0017669	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.368830.t1	2448454_0_007c43
OG0017670	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.360210.t1	2448454_0_007c45
OG0017671	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372590.t1	2448454_0_007c4c
OG0017673	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.373580.t1	2448454_0_007c54
OG0017674	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.362010.t1	2448454_0_007c5c
OG0017675	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374200.t1	2448454_0_007c63
OG0017677	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.376910.t1	2448454_0_007c8b
OG0017678	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.362280.t1	2448454_0_007c8c
OG0017679	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.362750.t1	2448454_0_007c8e
OG0017680	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.361090.t1	2448454_0_007c8f
OG0017681	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372990.t1	2448454_0_007c95
OG0017682	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371400.t1	2448454_0_007c98
OG0017683	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.378990.t1	2448454_0_007c9a
OG0017684	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.360960.t1	2448454_0_007ca3
OG0017685	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372820.t1	2448454_0_007cb0
OG0017687	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.314690.t1	2448454_0_007cbf
OG0017688	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.378930.t1	2448454_0_007ccb
OG0017689	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.359920.t1	2448454_0_007ce5
OG0017690	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.358890.t1	2448454_0_007ce7
OG0017691	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.365870.t1	2448454_0_007cef
OG0017692	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371750.t1	2448454_0_007d03
OG0017693	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.369400.t1	2448454_0_007d09
OG0017694	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.361160.t1	2448454_0_007d1a
OG0017695	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.365720.t1	2448454_0_007d23
OG0017696	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.363070.t1	2448454_0_007d32
OG0017697	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371980.t1	2448454_0_007d36
OG0017698	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359000.t1	2448454_0_007d43
OG0017699	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.367860.t1	2448454_0_007d4e
OG0017700	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359810.t1	2448454_0_007d5b
OG0017701	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374110.t1	2448454_0_007d60
OG0017702	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.361270.t1	2448454_0_007d6c
OG0017703	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.221530.t1	2448454_0_007d6f
OG0017704	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.358370.t1	2448454_0_007d77
OG0017705	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.365460.t1	2448454_0_007d7b
OG0017707	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.437110.t1	2448454_0_007d7f
OG0017708	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.370630.t1	2448454_0_007d89
OG0017709	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.363030.t1	2448454_0_007d9e
OG0017710	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363010.t1	2448454_0_007da0
OG0017711	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.362990.t1	2448454_0_007dac
OG0017712	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.316780.t1	2448454_0_007dad
OG0017713	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.358540.t1	2448454_0_007db5
OG0017715	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.377210.t1	2448454_0_007dbe
OG0017716	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.369460.t1	2448454_0_007dd6
OG0017717	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374740.t1	2448454_0_007ddd
OG0017718	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.365320.t1	2448454_0_007ddf
OG0017719	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.376830.t1	2448454_0_007de4
OG0017720	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.377270.t1	2448454_0_007de6
OG0017721	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.377460.t1	2448454_0_007de8
OG0017722	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.377190.t1	2448454_0_007df5
OG0017723	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.365040.t1	2448454_0_007e01
OG0017725	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.360900.t1	2448454_0_007e26
OG0017726	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.362980.t1	2448454_0_007e35
OG0017727	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.370300.t1	2448454_0_007e39
OG0017728	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.441560.t1	2448454_0_007e40
OG0017729	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372430.t1	2448454_0_007e46
OG0017730	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363380.t1	2448454_0_007e48
OG0017732	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.368060.t1	2448454_0_007e4e
OG0017734	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.376780.t1	2448454_0_007e52
OG0017735	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.361310.t1	2448454_0_007e57
OG0017736	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.370860.t1	2448454_0_007e66
OG0017737	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.377200.t1	2448454_0_007e6a
OG0017738	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.433710.t1	2448454_0_007e70
OG0017739	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372740.t1	2448454_0_007e74
OG0017740	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363250.t1	2448454_0_007e78
OG0017741	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374440.t1	2448454_0_007e7d
OG0017742	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.364260.t1	2448454_0_007e7f
OG0017743	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.362060.t1	2448454_0_007e92
OG0017744	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.365740.t1	2448454_0_007e93
OG0017745	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.370330.t1	2448454_0_007e96
OG0017746	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.369170.t1	2448454_0_007ea0
OG0017747	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.358800.t1	2448454_0_007ea3
OG0017748	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.361900.t1	2448454_0_007ea6
OG0017749	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.373190.t1	2448454_0_007ea7
OG0017750	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374710.t1	2448454_0_007ea9
OG0017751	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.377500.t1	2448454_0_007eaf
OG0017752	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.370880.t1	2448454_0_007eb7
OG0017753	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.361210.t1	2448454_0_007edd
OG0017754	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.371220.t1	2448454_0_007edf
OG0017755	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.371950.t1	2448454_0_007ee0
OG0017756	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.362770.t1	2448454_0_007eed
OG0017757	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.359690.t1	2448454_0_007f15
OG0017758	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.377660.t1	2448454_0_007f2b
OG0017759	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.358570.t1	2448454_0_007f2d
OG0017761	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.360140.t1	2448454_0_007f32
OG0017762	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372230.t1	2448454_0_007f3a
OG0017763	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.363430.t1	2448454_0_007f3f
OG0017764	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.376480.t1	2448454_0_007f41
OG0017765	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.369350.t1	2448454_0_007f48
OG0017766	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.369260.t1	2448454_0_007f4c
OG0017767	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.362720.t1	2448454_0_007f5a
OG0017768	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.360500.t1	2448454_0_007f68
OG0017769	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.437090.t1	2448454_0_007f6c
OG0017770	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371770.t1	2448454_0_007f73
OG0017771	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363720.t1	2448454_0_007f83
OG0017772	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.365370.t1	2448454_0_007f8c
OG0017773	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.373110.t1	2448454_0_007f90
OG0017774	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.361190.t1	2448454_0_007f96
OG0017775	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.377050.t1	2448454_0_007f97
OG0017776	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.360360.t1	2448454_0_007fbb
OG0017777	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.364160.t1	2448454_0_007fbd
OG0017778	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.372980.t1	2448454_0_007fc6
OG0017779	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.361120.t1	2448454_0_007fc7
OG0017780	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371350.t1	2448454_0_007fce
OG0017781	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.365490.t1	2448454_0_007fd8
OG0017782	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.365500.t1	2448454_0_007fdb
OG0017783	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.373050.t1	2448454_0_007fdf
OG0017784	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.373690.t1	2448454_0_007fe7
OG0017785	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374130.t1	2448454_0_007fea
OG0017786	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.360290.t1	2448454_0_007ff5
OG0017787	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.378940.t1	2448454_0_007ff9
OG0017788	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.373560.t1	2448454_0_008005
OG0017789	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.362350.t1	2448454_0_00800c
OG0017790	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.313630.t1	2448454_0_008018
OG0017791	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363340.t1	2448454_0_008033
OG0017792	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.374300.t1	2448454_0_008047
OG0017793	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374270.t1	2448454_0_008048
OG0017794	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.367010.t1	2448454_0_008049
OG0017795	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.315850.t1	2448454_0_008054
