Orthogroup	Species	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Orthologs
OG0017999	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00865d	Pyrco.da.v2a1.chr2A.140160.t1
OG0018000	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00865e	Pyrco.da.v2a1.chr15A.011390.t1
OG0018001	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008661	Pyrco.da.v2a1.chr15A.016150.t1
OG0018002	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00866b	Pyrco.da.v2a1.chr15A.018110.t1
OG0018003	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00866e	Pyrco.da.v2a1.chr15A.012180.t1
OG0018004	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00866f	Pyrco.da.v2a1.chr2A.134740.t1
OG0018005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008671	Pyrco.da.v2a1.chr15A.005770.t1
OG0018006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008673	Pyrco.da.v2a1.augustus.006860.t1
OG0018007	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008675	Pyrco.da.v2a1.chr15A.012400.t1
OG0018009	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00868c	Pyrco.da.v2a1.chr15A.028540.t1
OG0018010	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00869f	Pyrco.da.v2a1.chr15A.023350.t1
OG0018011	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086a3	Pyrco.da.v2a1.chr2A.133090.t1
OG0018012	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086aa	Pyrco.da.v2a1.chr15A.026710.t1
OG0018013	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086b0	Pyrco.da.v2a1.chr15A.024620.t1
OG0018014	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086bb	Pyrco.da.v2a1.chr15A.026070.t1
OG0018015	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086be	Pyrco.da.v2a1.chr15A.028900.t1
OG0018016	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086c8	Pyrco.da.v2a1.chr15A.014910.t1
OG0018017	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086ce	Pyrco.da.v2a1.chr15A.018280.t1
OG0018018	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086cf	Pyrco.da.v2a1.snap.033330.t1
OG0018019	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086d3	Pyrco.da.v2a1.chr2A.136700.t1
OG0018021	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086d7	Pyrco.da.v2a1.chr15A.012210.t1
OG0018022	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086dd	Pyrco.da.v2a1.chr15A.021040.t1
OG0018023	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086e1	Pyrco.da.v2a1.chr15A.028510.t1
OG0018024	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086e2	Pyrco.da.v2a1.chr15A.019100.t1
OG0018025	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086e3	Pyrco.da.v2a1.chr15A.005750.t1
OG0018026	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086e5	Pyrco.da.v2a1.chr15A.008020.t1
OG0018028	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086e8	Pyrco.da.v2a1.augustus.005200.t1
OG0018029	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086eb	Pyrco.da.v2a1.chr15A.020050.t1
OG0018030	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086f4	Pyrco.da.v2a1.chr15A.025770.t1
OG0018031	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086f7	Pyrco.da.v2a1.chr15A.031590.t1
OG0018032	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0086fd	Pyrco.da.v2a1.chr15A.033250.t1
OG0018033	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008708	Pyrco.da.v2a1.chr15A.011850.t1
OG0018034	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00870c	Pyrco.da.v2a1.chr5A.042580.t1
OG0018035	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00870e	Pyrco.da.v2a1.chr15A.029870.t1
OG0018036	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008715	Pyrco.da.v2a1.chr2A.135590.t1
OG0018037	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00871d	Pyrco.da.v2a1.chr15A.026190.t1
OG0018038	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00871e	Pyrco.da.v2a1.snap.008980.t1
OG0018039	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008726	Pyrco.da.v2a1.chr15A.008650.t1
OG0018040	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00872a	Pyrco.da.v2a1.chr15A.019080.t1
OG0018041	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00872d	Pyrco.da.v2a1.chr15A.029690.t1
OG0018042	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008733	Pyrco.da.v2a1.chr15A.015740.t1
OG0018043	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008736	Pyrco.da.v2a1.snap.018420.t1
OG0018044	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008743	Pyrco.da.v2a1.chr15A.033880.t1
OG0018045	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008745	Pyrco.da.v2a1.chr15A.012160.t1
OG0018046	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00874c	Pyrco.da.v2a1.chr15A.011570.t1
OG0018047	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00874e	Pyrco.da.v2a1.chr15A.017460.t1
OG0018048	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008753	Pyrco.da.v2a1.chr15A.006130.t1
OG0018050	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00875a	Pyrco.da.v2a1.snap.338740.t1
OG0018051	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008761	Pyrco.da.v2a1.chr15A.013660.t1
OG0018052	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008762	Pyrco.da.v2a1.augustus.009400.t1
OG0018053	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008768	Pyrco.da.v2a1.chr15A.029130.t1
OG0018054	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008769	Pyrco.da.v2a1.augustus.006530.t1
OG0018056	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008775	Pyrco.da.v2a1.augustus.009620.t1
OG0018057	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008777	Pyrco.da.v2a1.chr15A.008660.t1
OG0018058	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00877e	Pyrco.da.v2a1.chr15A.011840.t1
OG0018059	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008780	Pyrco.da.v2a1.chr15A.018480.t1
OG0018060	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008787	Pyrco.da.v2a1.chr15A.003140.t1
OG0018061	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00878f	Pyrco.da.v2a1.chr15A.005390.t1
OG0018062	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008798	Pyrco.da.v2a1.chr15A.025010.t1
OG0018063	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00879e	Pyrco.da.v2a1.snap.017380.t1
OG0018064	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087b2	Pyrco.da.v2a1.chr15A.023360.t1
OG0018065	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087b5	Pyrco.da.v2a1.snap.022500.t1
OG0018066	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087b6	Pyrco.da.v2a1.snap.003040.t1
OG0018067	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087c4	Pyrco.da.v2a1.chr15A.034830.t1
OG0018068	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087c6	Pyrco.da.v2a1.chr15A.028740.t1
OG0018069	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087c8	Pyrco.da.v2a1.chr15A.023380.t1
OG0018070	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087ca	Pyrco.da.v2a1.chr15A.010960.t1
OG0018071	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087d1	Pyrco.da.v2a1.augustus.005030.t1
OG0018072	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087d5	Pyrco.da.v2a1.snap.009610.t1
OG0018073	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087d6	Pyrco.da.v2a1.chr15A.022530.t1
OG0018075	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087db	Pyrco.da.v2a1.chr15A.010790.t1
OG0018076	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087e1	Pyrco.da.v2a1.chr15A.020060.t1
OG0018077	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087e5	Pyrco.da.v2a1.chr15A.025590.t1
OG0018078	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087f0	Pyrco.da.v2a1.augustus.015490.t1
OG0018079	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087fa	Pyrco.da.v2a1.chr15A.026020.t1
OG0018080	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087fe	Pyrco.da.v2a1.chr15A.007700.t1
OG0018081	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087ff	Pyrco.da.v2a1.chr15A.023230.t1
OG0018082	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008805	Pyrco.da.v2a1.chr15A.007590.t1
OG0018083	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008807	Pyrco.da.v2a1.snap.136520.t1
OG0018084	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008809	Pyrco.da.v2a1.chr15A.033470.t1
OG0018085	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00880b	Pyrco.da.v2a1.augustus.017830.t1
OG0018086	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00880e	Pyrco.da.v2a1.chr15A.008390.t1
OG0018087	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008816	Pyrco.da.v2a1.chr15A.012250.t1
OG0018088	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00881e	Pyrco.da.v2a1.chr15A.008080.t1
OG0018089	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00882a	Pyrco.da.v2a1.chr15A.011890.t1
OG0018090	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00882b	Pyrco.da.v2a1.chr15A.007890.t1
OG0018091	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008832	Pyrco.da.v2a1.chr15A.026750.t1
OG0018092	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008834	Pyrco.da.v2a1.chr15A.035360.t1
OG0018094	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008848	Pyrco.da.v2a1.chr15A.012600.t1
OG0018095	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008849	Pyrco.da.v2a1.chr15A.026030.t1
OG0018096	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008851	Pyrco.da.v2a1.chr15A.011420.t1
OG0018097	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00885a	Pyrco.da.v2a1.chr15A.029260.t1
OG0018098	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00885f	Pyrco.da.v2a1.chr15A.025970.t1
OG0018099	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008860	Pyrco.da.v2a1.chr2A.135480.t1
OG0018100	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008868	Pyrco.da.v2a1.chr15A.001900.t1
OG0018101	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008874	Pyrco.da.v2a1.chr15A.027170.t1
OG0018102	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00887a	Pyrco.da.v2a1.chr15A.017550.t1
OG0018103	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00887c	Pyrco.da.v2a1.chr15A.012270.t1
OG0018104	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008881	Pyrco.da.v2a1.chr15A.029800.t1
OG0018105	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008882	Pyrco.da.v2a1.chr15A.008690.t1
OG0018106	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008885	Pyrco.da.v2a1.chr15A.002750.t1
OG0018107	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008887	Pyrco.da.v2a1.chr15A.026820.t1
OG0018108	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00889f	Pyrco.da.v2a1.chr15A.024590.t1
OG0018109	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088a0	Pyrco.da.v2a1.augustus.027860.t1
OG0018110	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088a5	Pyrco.da.v2a1.chr15A.015190.t1
OG0018111	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088a8	Pyrco.da.v2a1.augustus.022750.t1
OG0018112	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088af	Pyrco.da.v2a1.chr2A.141090.t1
OG0018113	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088b2	Pyrco.da.v2a1.chr15A.031810.t1
OG0018114	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088b6	Pyrco.da.v2a1.chr2A.136730.t1
OG0018115	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088b9	Pyrco.da.v2a1.chr15A.011990.t1
OG0018116	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088c2	Pyrco.da.v2a1.snap.010530.t1
OG0018117	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088c4	Pyrco.da.v2a1.chr15A.019050.t1
OG0018118	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088ca	Pyrco.da.v2a1.chr15A.029620.t1
OG0018119	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088cc	Pyrco.da.v2a1.augustus.012170.t1
OG0018120	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088de	Pyrco.da.v2a1.chr15A.016970.t1
OG0018121	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088df	Pyrco.da.v2a1.chr15A.010870.t1
OG0018122	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088e4	Pyrco.da.v2a1.chr2A.136710.t1
OG0018123	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088e5	Pyrco.da.v2a1.chr15A.027610.t1
OG0018124	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088e9	Pyrco.da.v2a1.chr15A.006480.t1
OG0018125	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088f4	Pyrco.da.v2a1.snap.013760.t1
OG0018126	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088f9	Pyrco.da.v2a1.augustus.015710.t1
OG0018127	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088fb	Pyrco.da.v2a1.chr15A.026000.t1
OG0018128	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088fd	Pyrco.da.v2a1.chr15A.012870.t1
OG0018129	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088ff	Pyrco.da.v2a1.chr15A.028190.t1
OG0018130	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008904	Pyrco.da.v2a1.chr15A.011790.t1
OG0018131	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008908	Pyrco.da.v2a1.chr15A.017570.t1
OG0018132	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00890c	Pyrco.da.v2a1.chr15A.032760.t1
OG0018133	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00890e	Pyrco.da.v2a1.chr15A.016340.t1
OG0018134	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00890f	Pyrco.da.v2a1.snap.026910.t1
OG0018135	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008917	Pyrco.da.v2a1.snap.032050.t1
OG0018136	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008928	Pyrco.da.v2a1.chr15A.005250.t1
OG0018137	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00892c	Pyrco.da.v2a1.augustus.023980.t1
OG0018138	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008930	Pyrco.da.v2a1.chr15A.015500.t1
OG0018139	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008934	Pyrco.da.v2a1.snap.019860.t1
OG0018140	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008945	Pyrco.da.v2a1.snap.008620.t1
OG0018141	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008949	Pyrco.da.v2a1.chr6A.434780.t1
OG0018142	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008966	Pyrco.da.v2a1.chr2A.132300.t1
OG0018143	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00896f	Pyrco.da.v2a1.chr15A.012470.t1
OG0018144	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008973	Pyrco.da.v2a1.chr15A.011690.t1
OG0018145	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00897f	Pyrco.da.v2a1.chr15A.033340.t1
OG0018146	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00898b	Pyrco.da.v2a1.chr15A.026150.t1
OG0018147	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00898c	Pyrco.da.v2a1.chr15A.005160.t1
OG0018148	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00898f	Pyrco.da.v2a1.chr15A.013500.t1
OG0018149	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008990	Pyrco.da.v2a1.chr15A.022940.t1
OG0018150	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008992	Pyrco.da.v2a1.snap.007400.t1
OG0018151	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008999	Pyrco.da.v2a1.chr15A.008050.t1
OG0018152	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00899b	Pyrco.da.v2a1.chr15A.016820.t1
OG0018154	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089a4	Pyrco.da.v2a1.chr15A.027300.t1
OG0018155	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089a6	Pyrco.da.v2a1.chr15A.032750.t1
OG0018156	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089a8	Pyrco.da.v2a1.augustus.011960.t1
OG0018157	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089af	Pyrco.da.v2a1.chr15A.018090.t1
OG0018158	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089b0	Pyrco.da.v2a1.chr15A.017470.t1
OG0018159	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089b4	Pyrco.da.v2a1.chr15A.016770.t1
OG0018160	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089b9	Pyrco.da.v2a1.chr15A.002060.t1
OG0018161	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089bf	Pyrco.da.v2a1.chr15A.011880.t1
OG0018162	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089c0	Pyrco.da.v2a1.augustus.131460.t1
OG0018163	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089c8	Pyrco.da.v2a1.chr15A.011900.t1
OG0018164	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089d4	Pyrco.da.v2a1.chr8A.389130.t1
OG0018165	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089d5	Pyrco.da.v2a1.chr15A.008060.t1
OG0018166	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089d8	Pyrco.da.v2a1.chr15A.035420.t1
OG0018167	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089ef	Pyrco.da.v2a1.augustus.008150.t1
OG0018168	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089f3	Pyrco.da.v2a1.chr15A.011010.t1
OG0018169	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089f4	Pyrco.da.v2a1.chr15A.027560.t1
OG0018170	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089fc	Pyrco.da.v2a1.chr2A.132250.t1
OG0018171	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089ff	Pyrco.da.v2a1.augustus.012820.t1
OG0018172	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a04	Pyrco.da.v2a1.chr15A.021540.t1
OG0018173	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a06	Pyrco.da.v2a1.chr15A.009650.t1
OG0018174	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a08	Pyrco.da.v2a1.chr15A.012520.t1
OG0018175	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a09	Pyrco.da.v2a1.chr15A.006210.t1
OG0018176	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a0c	Pyrco.da.v2a1.chr15A.022480.t1
OG0018178	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a16	Pyrco.da.v2a1.chr15A.012590.t1
OG0018179	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a1e	Pyrco.da.v2a1.chr4A.414030.t1
OG0018180	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a22	Pyrco.da.v2a1.snap.026560.t1
OG0018181	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a2c	Pyrco.da.v2a1.chr15A.025000.t1
OG0018182	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a30	Pyrco.da.v2a1.chr15A.011830.t1
OG0018183	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a38	Pyrco.da.v2a1.snap.006570.t1
OG0018185	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a41	Pyrco.da.v2a1.chr15A.029510.t1
OG0018186	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a42	Pyrco.da.v2a1.chr15A.005960.t1
OG0018187	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a43	Pyrco.da.v2a1.augustus.024280.t1
OG0018188	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a44	Pyrco.da.v2a1.chr15A.027640.t1
OG0018189	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a4e	Pyrco.da.v2a1.chr15A.003120.t1
OG0018190	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a51	Pyrco.da.v2a1.chr15A.023430.t1
OG0018191	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a59	Pyrco.da.v2a1.chr15A.013510.t1
OG0018192	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a64	Pyrco.da.v2a1.augustus.023720.t1
OG0018193	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a65	Pyrco.da.v2a1.chr15A.033430.t1
OG0018194	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a66	Pyrco.da.v2a1.chr15A.008250.t1
OG0018195	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a6d	Pyrco.da.v2a1.chr2A.134170.t1
OG0018197	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a82	Pyrco.da.v2a1.chr15A.028240.t1
OG0018198	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a9d	Pyrco.da.v2a1.augustus.005020.t1
OG0018199	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008aa7	Pyrco.da.v2a1.chr15A.003060.t1
OG0018200	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008aa8	Pyrco.da.v2a1.chr15A.027770.t1
OG0018201	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ab0	Pyrco.da.v2a1.chr15A.024650.t1
OG0018202	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008abb	Pyrco.da.v2a1.chr15A.017930.t1
OG0018203	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ac5	Pyrco.da.v2a1.chr15A.019000.t1
OG0018204	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ad0	Pyrco.da.v2a1.chr15A.017100.t1
OG0018205	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ad6	Pyrco.da.v2a1.augustus.142300.t1
OG0018206	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008add	Pyrco.da.v2a1.chr15A.022680.t1
OG0018207	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ae2	Pyrco.da.v2a1.chr7A.163790.t1
OG0018208	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ae9	Pyrco.da.v2a1.chr15A.025450.t1
OG0018209	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008af2	Pyrco.da.v2a1.chr15A.026110.t1
OG0018210	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008af9	Pyrco.da.v2a1.chr15A.015510.t1
OG0018211	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008afb	Pyrco.da.v2a1.chr15A.035610.t1
OG0018212	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008afe	Pyrco.da.v2a1.chr15A.027960.t1
OG0018213	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008b02	Pyrco.da.v2a1.snap.010500.t1
OG0018214	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008b0b	Pyrco.da.v2a1.chr15A.022620.t1
OG0018215	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008b10	Pyrco.da.v2a1.chr8A.388130.t1
OG0018216	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008b19	Pyrco.da.v2a1.chr15A.033230.t1
OG0018217	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008b1b	Pyrco.da.v2a1.chr15A.022590.t1
