query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
AT3G20670.1	PaF106G0400018005.01.P01	87.121	115	132	17	0	0	121	91.67	1	132	133	99	99	1	132	132	6.07e-80	231	588
AT3G20680.1	PaF106G0400015826.01.P01	58.305	172	295	108	7	15	217	73.56	49	338	339	86	86	52	336	351	1.97e-109	322	826
AT3G20720.2	PaF106G0300012450.01.P01	64.103	25	39	14	0	0	32	82.05	271	309	1200	3	3	1	39	107	2.87e-11	61.2	147
AT3G20720.2	PaF106G0400015822.01.P03	63.413	773	1219	420	16	26	949	77.85	1	1199	1200	99	99	1	1213	1213	0	1526	3951
AT3G20720.2	PaF106G0400017979.01.P01	66.667	30	45	12	1	3	35	77.78	304	348	1200	4	4	9	50	82	1.08e-11	61.6	148
AT3G20730.1	PaF106G0400016681.01.P01	50.272	277	551	270	3	4	375	68.06	14	564	566	97	97	29	575	588	0	555	1429
AT3G20740.1	PaF106G0400015821.01.P01	75.137	275	366	91	0	0	316	86.34	2	367	370	99	99	3	368	371	0	603	1556
AT3G20750.1	PaF106G0600021537.01.P01	37.168	42	113	53	4	18	57	50.44	85	197	209	54	54	66	160	180	7.53e-15	69.3	168
AT3G20770.1	PaF106G0200007599.01.P01	63.636	322	506	164	10	20	385	76.09	2	495	629	79	79	3	500	582	0	626	1614
AT3G20770.1	PaF106G0200007601.01.P01	64.497	327	507	161	10	19	380	74.95	2	495	629	79	79	3	503	622	0	629	1622
AT3G20780.1	PaF106G0600021578.01.P02	77.941	530	680	132	1	18	593	87.21	8	669	671	99	99	12	691	692	0	1118	2892
AT3G20790.1	PaF106G0500021142.01.P01	76.923	60	78	18	0	0	71	91.03	6	83	356	22	22	4	81	90	8.93e-37	127	320
AT3G20790.1	PaF106G0600021577.01.P01	74.204	233	314	80	1	1	274	87.26	7	319	356	88	88	5	318	322	8.42e-177	493	1269
AT3G20800.1	PaF106G0100004117.01.P01	82.019	260	317	56	1	1	283	89.27	1	316	317	99	99	1	317	319	0	534	1375
AT3G20800.1	PaF106G0400015645.01.P03	86.496	237	274	37	0	0	248	90.51	10	283	317	86	86	1	274	324	2.2e-171	478	1229
AT3G20810.1	PaF106G0600021547.01.P03	72.431	289	399	109	1	1	328	82.21	17	415	419	95	95	10	407	407	0	591	1523
AT3G20820.1	PaF106G0600021632.01.P01	72.346	259	358	99	0	0	296	82.68	5	362	366	98	98	12	369	369	0	520	1340
AT3G20830.1	PaF106G0600021637.01.P01	60.714	136	224	80	5	8	167	74.55	1	219	409	54	54	1	221	407	1.48e-80	253	646
AT3G20840.1	PaF106G0100001002.01.P01	86.598	168	194	25	1	1	186	95.88	167	360	575	34	34	161	353	548	5.15e-123	373	957
AT3G20840.1	PaF106G0600021644.01.P01	63.504	348	548	133	22	67	407	74.27	23	544	575	91	91	39	545	558	0	588	1517
AT3G20840.1	PaF106G0600023986.01.P01	57.567	194	337	108	5	35	241	71.51	57	367	575	54	54	93	420	523	8.63e-114	348	893
AT3G20860.1	PaF106G0600023105.01.P03	38.333	46	120	62	2	12	68	56.67	292	406	417	28	28	850	962	970	1.13e-12	69.7	169
AT3G20860.1	PaF106G0700028329.01.P02	78.182	215	275	59	1	1	255	92.73	1	274	417	83	66	12	286	647	3.81e-169	488	1256
AT3G20860.1	PaF106G0700028329.01.P02	59.211	45	76	28	1	3	60	78.95	335	407	417	83	18	567	642	647	8.91e-19	88.2	217
AT3G20870.1	PaF106G0600021654.01.P02	86.594	239	276	37	0	0	260	94.2	1	276	277	99	99	1	276	276	7.28e-176	485	1249
AT3G20890.1	PaF106G0400015245.01.P01	64.727	178	275	62	2	35	202	73.45	18	292	293	94	94	19	258	258	4.53e-122	349	895
AT3G20898.1	PaF106G0400015244.01.P01	59.375	38	64	24	1	2	46	71.88	43	106	109	59	59	64	125	130	5.66e-20	78.2	191
AT3G20910.1	PaF106G0400015243.01.P01	47.765	171	358	120	12	67	210	58.66	6	303	304	98	98	1	351	351	7.86e-83	253	646
AT3G20920.2	PaF106G0400015242.01.P02	71.143	249	350	98	3	3	293	83.71	1	348	365	95	95	1	349	374	2.16e-180	504	1298
AT3G20930.1	PaF106G0200007872.01.P02	65.385	204	312	94	3	14	246	78.85	72	369	375	79	79	87	398	404	2.85e-147	422	1085
AT3G20930.1	PaF106G0200007878.01.P01	74.576	88	118	26	1	4	98	83.05	256	369	375	30	30	18	135	141	2.06e-55	178	451
AT3G20940.1	PaF106G0200006890.01.P01	45.954	159	346	167	7	20	218	63.01	188	518	524	63	63	2	342	347	8.29e-103	312	799
AT3G20950.1	PaF106G0200006890.01.P01	48	168	350	161	8	21	226	64.57	192	525	527	63	63	2	346	347	5.42e-104	315	807
AT3G20960.2	PaF106G0200006883.01.P01	48.561	135	278	128	6	15	194	69.78	249	514	522	51	51	1	275	276	1.93e-91	280	716
AT3G20960.2	PaF106G0200006890.01.P01	48.406	167	345	154	7	24	221	64.06	188	514	522	63	63	3	341	347	3.71e-103	313	801
AT3G20970.1	PaF106G0100003524.01.P01	86.486	32	37	5	0	0	32	86.49	186	222	284	13	13	106	142	142	8.12e-15	69.7	169
AT3G20970.1	PaF106G0200007870.01.P01	67.133	192	286	79	4	15	219	76.57	1	280	284	99	99	1	277	278	1.18e-135	384	986
AT3G20980.1	PaF106G0300013423.01.P01	34.653	35	101	54	2	12	52	51.49	262	355	406	23	23	136	231	312	6.48e-11	62.8	151
AT3G21000.1	PaF106G0100000730.01.P01	24.457	45	184	126	3	13	84	45.65	230	403	406	43	43	185	365	1234	2.46e-12	68.6	166
AT3G21000.1	PaF106G0100005616.01.P01	24.457	45	184	126	3	13	84	45.65	230	403	406	43	43	185	365	460	3.6e-12	67.4	163
AT3G21000.1	PaF106G0400016379.01.P01	24.725	45	182	130	2	7	94	51.65	16	197	406	45	45	18	192	283	1.72e-15	75.9	185
AT3G21000.1	PaF106G0700028374.01.P01	24.51	100	408	254	9	54	175	42.89	2	362	406	89	89	8	408	489	3.58e-23	100	250
AT3G21060.1	PaF106G0500019167.01.P01	77.193	396	513	111	4	6	439	85.58	1	507	548	93	93	1	513	513	0	776	2005
AT3G21070.2	PaF106G0400015186.01.P04	70.251	392	558	113	8	53	444	79.57	16	524	525	97	97	10	563	566	0	772	1993
AT3G21090.1	PaF106G0400015175.01.P01	74.589	499	669	162	2	8	584	87.29	23	690	692	97	97	19	680	680	0	1062	2746
AT3G21100.1	PaF106G0400015168.01.P01	46.99	281	598	237	19	80	360	60.2	48	572	603	87	87	5	595	635	2.91e-140	421	1082
AT3G21100.1	PaF106G0400015463.01.P01	46.667	77	165	61	3	27	106	64.24	315	471	603	39	26	335	480	564	3.18e-39	151	381
AT3G21100.1	PaF106G0400015463.01.P01	46.914	38	81	41	2	2	58	71.6	1	79	603	39	13	1	81	564	4.38e-14	74.7	182
AT3G21110.1	PaF106G0100006056.01.P01	70.46	291	413	105	5	17	333	80.63	1	408	412	99	99	1	401	402	0	588	1515
AT3G21150.1	PaF106G0300014400.01.P01	37.736	100	265	110	8	55	130	49.06	5	221	226	96	96	6	263	264	1.42e-33	121	303
AT3G21160.1	PaF106G0300014404.01.P02	73.262	411	561	139	3	11	481	85.74	16	568	573	97	97	14	571	574	0	864	2232
AT3G21175.2	PaF106G0300014403.01.P01	63.158	180	285	93	4	12	210	73.68	1	276	296	93	93	1	282	287	1.43e-118	341	875
AT3G21175.2	PaF106G0800031741.01.P01	67.742	84	124	31	2	9	92	74.19	139	260	296	41	41	10	126	175	7.04e-50	162	411
AT3G21180.1	PaF106G0300014413.01.P01	76.007	830	1092	255	4	7	936	85.71	2	1086	1087	99	99	7	1098	1098	0	1688	4371
AT3G21190.1	PaF106G0300014417.01.P01	63.033	266	422	150	4	6	341	80.81	1	422	423	99	99	1	416	416	0	553	1426
AT3G21200.1	PaF106G0300012622.01.P01	62.739	197	314	108	5	9	247	78.66	1	305	318	96	96	1	314	319	1.47e-140	399	1026
AT3G21215.1	PaF106G0300012577.01.P01	73.392	251	342	74	6	17	274	80.12	1	339	340	99	99	1	328	328	7.98e-146	414	1064
AT3G21220.1	PaF106G0300012572.01.P01	81.313	161	198	37	0	0	174	87.88	134	331	349	57	57	1	198	219	6.55e-119	342	877
AT3G21240.1	PaF106G0100001040.01.P01	73.704	398	540	138	2	4	460	85.19	19	556	557	97	97	7	544	544	0	797	2059
AT3G21240.1	PaF106G0300013389.01.P01	68.124	374	549	160	4	15	459	83.61	19	556	557	97	97	8	552	552	0	783	2021
AT3G21250.3	PaF106G0300014021.01.P01	66.711	497	745	245	1	3	600	80.54	39	780	1049	71	71	177	921	939	0	1027	2655
AT3G21250.3	PaF106G0300014022.01.P01	74.32	437	588	151	0	0	490	83.33	452	1039	1049	56	56	27	614	616	0	889	2296
AT3G21260.3	PaF106G0800032666.01.P01	49.597	123	248	103	2	22	166	66.94	1	232	234	99	99	1	242	243	3.42e-79	237	605
AT3G21270.1	PaF106G0200009264.01.P01	82.692	43	52	9	0	0	49	94.23	26	77	205	25	25	39	90	278	1.48e-27	105	261
AT3G21270.1	PaF106G0500020972.01.P01	88.333	53	60	5	1	2	54	90	26	85	205	29	29	36	93	329	1.47e-32	119	298
AT3G21280.1	PaF106G0300014015.01.P01	78.085	367	470	96	4	7	415	88.3	67	532	533	87	87	1	467	467	0	725	1871
AT3G21290.1	PaF106G0300014014.01.P01	39.308	500	1272	624	40	148	697	54.8	25	1192	1193	98	98	27	1254	1254	0	596	1536
AT3G21295.2	PaF106G0300014011.01.P02	47.304	307	649	232	17	110	376	57.94	1	546	643	85	85	4	645	698	6.54e-152	454	1169
AT3G21300.1	PaF106G0300013998.01.P02	76.492	423	553	118	3	12	474	85.71	2	554	555	99	99	1	541	541	0	882	2280
AT3G21310.1	PaF106G0300014000.01.P01	66.062	255	386	122	4	9	305	79.02	1	383	384	99	99	6	385	385	0	528	1359
AT3G21320.1	PaF106G0100004881.01.P01	53.623	37	69	32	0	0	52	75.36	223	291	541	13	13	335	403	503	4.09e-19	90.1	222
AT3G21320.1	PaF106G0300013996.01.P03	31.066	137	441	164	16	140	187	42.4	224	533	541	57	57	362	793	793	3.64e-40	155	391
AT3G21330.1	PaF106G0300013995.01.P01	52.961	161	304	110	10	33	204	67.11	87	372	374	76	76	153	441	442	5.2e-82	256	655
AT3G21340.1	PaF106G0300012102.01.P01	54.545	120	220	95	3	5	163	74.09	677	893	900	24	24	1	218	225	1.77e-75	245	626
AT3G21350.1	PaF106G0300013989.01.P01	72.689	173	238	62	2	3	193	81.09	23	257	258	91	91	15	252	252	1.33e-114	328	842
AT3G21360.1	PaF106G0300013932.01.P01	74.847	244	326	75	3	7	279	85.58	6	330	331	98	98	5	324	324	0	511	1316
AT3G21370.1	PaF106G0200009715.01.P01	59.016	36	61	24	1	1	48	78.69	452	512	528	12	12	1	60	151	1.12e-17	79.7	195
AT3G21400.1	PaF106G0100001601.01.P01	55.67	108	194	75	4	11	138	71.13	1	184	189	97	97	1	193	196	4.36e-68	206	523
AT3G21420.1	PaF106G0100001609.01.P01	69.613	252	362	106	2	4	304	83.98	1	362	365	99	99	1	358	358	0	534	1376
AT3G21430.3	PaF106G0100001617.01.P02	49.115	583	1187	524	21	80	741	62.43	1	1128	1129	99	99	1	1166	1166	0	991	2563
AT3G21430.3	PaF106G0200007414.01.P01	58.182	32	55	23	0	0	41	74.55	682	736	1129	5	5	164	218	225	3.53e-14	72.8	177
AT3G21460.1	PaF106G0100001630.01.P01	80.392	82	102	20	0	0	94	92.16	1	102	103	99	99	1	102	102	4.06e-60	178	452
AT3G21465.1	PaF106G0100001636.01.P01	57.143	228	399	159	3	12	297	74.44	1	387	389	99	99	1	399	400	9.16e-169	477	1227
AT3G21470.1	PaF106G0800032705.01.P01	57.006	179	314	133	2	2	238	75.8	15	328	524	60	60	34	345	349	1.34e-126	373	957
AT3G21470.1	PaF106G0800032707.01.P01	51.124	91	178	87	0	0	127	71.35	346	523	524	34	34	1	178	180	7.44e-60	195	495
AT3G21470.1	PaF106G0800032708.01.P01	38.78	178	459	271	6	10	279	60.78	65	520	524	87	87	118	569	609	5.79e-109	337	863
AT3G21480.1	PaF106G0100001662.01.P01	58.689	179	305	124	2	2	220	72.13	733	1036	1042	29	29	947	1250	1257	2.19e-107	363	931
AT3G21490.1	PaF106G0100001667.01.P01	61.29	57	93	34	2	2	69	74.19	1	91	137	66	66	1	93	106	1.06e-22	85.5	210
AT3G21500.3	PaF106G0100001668.01.P01	84.536	246	291	45	0	0	267	91.75	384	674	678	43	43	1	291	295	0	523	1346
AT3G21500.3	PaF106G0600024011.01.P01	68.96	451	654	171	1	32	531	81.19	56	677	678	92	92	61	714	714	0	948	2451
AT3G21510.1	PaF106G0100001685.01.P01	71.429	110	154	44	0	0	133	86.36	1	154	155	99	99	1	154	154	4.22e-73	215	548
AT3G21530.2	PaF106G0800029570.01.P01	58.486	224	383	125	7	34	266	69.45	101	452	459	77	77	38	417	420	2.17e-143	416	1069
AT3G21540.1	PaF106G0700027642.01.P01	70.315	424	603	178	1	1	514	85.24	341	943	956	63	63	54	655	669	0	870	2249
AT3G21550.1	PaF106G0100001695.01.P01	67.665	113	167	52	1	2	133	79.64	8	172	185	89	89	13	179	192	6.35e-81	238	606
AT3G21550.1	PaF106G0100001697.01.P01	69.375	111	160	47	1	2	129	80.62	15	172	185	85	85	29	188	201	1.33e-77	229	585
AT3G21550.1	PaF106G0100001700.01.P01	69.565	112	161	47	1	2	128	79.5	14	172	185	86	86	24	184	194	5.96e-79	233	594
AT3G21570.1	PaF106G0100001693.01.P01	35.119	59	168	54	7	55	80	47.62	1	116	137	85	85	1	165	181	1.28e-16	72	175
AT3G21580.1	PaF106G0100001724.01.P01	68.05	164	241	77	0	0	196	81.33	62	302	392	61	61	51	291	295	1.13e-106	315	808
AT3G21610.1	PaF106G0300012064.01.P01	71.598	121	169	40	1	8	138	81.66	5	173	175	97	97	1	161	162	1.83e-86	250	639
AT3G21610.1	PaF106G0400015625.01.P03	74.138	129	174	38	1	7	146	83.91	1	174	175	99	99	1	167	167	1.74e-93	268	685
AT3G21620.1	PaF106G0300012065.01.P01	78.284	584	746	159	2	3	651	87.27	1	746	757	99	99	1	743	769	0	1190	3078
AT3G21630.1	PaF106G0300012068.01.P02	65.678	310	472	140	9	22	369	78.18	157	617	618	75	75	3	463	463	0	604	1557
AT3G21630.1	PaF106G0300012069.01.P03	72.325	196	271	70	4	5	222	81.92	344	610	618	43	43	12	281	318	5.89e-133	391	1005
AT3G21630.1	PaF106G0400018263.01.P01	71.691	195	272	72	4	5	222	81.62	351	617	618	43	43	1	272	272	1.91e-133	391	1004
AT3G21640.1	PaF106G0200007000.01.P02	69.461	116	167	49	1	2	141	84.43	1	165	366	45	45	1	167	171	1.47e-81	246	627
AT3G21650.1	PaF106G0300012074.01.P02	73.941	349	472	117	3	6	396	83.9	1	472	547	86	86	1	466	476	0	700	1806
AT3G21670.1	PaF106G0300012082.01.P01	68.977	209	303	88	2	6	247	81.52	273	575	591	51	51	14	310	334	2.49e-143	417	1073
AT3G21690.1	PaF106G0300012012.01.P01	73.386	375	511	120	3	16	429	83.95	1	496	507	98	98	1	510	527	0	701	1810
AT3G21690.1	PaF106G0400018149.01.P01	71.63	356	497	140	1	1	424	85.31	6	501	507	98	98	5	501	511	0	715	1845
AT3G21700.3	PaF106G0300012009.01.P01	62.324	177	284	96	4	11	209	73.59	14	292	293	95	95	8	285	285	2.21e-117	338	867
AT3G21710.1	PaF106G0300012002.01.P01	44.8	56	125	52	3	17	69	55.2	35	143	176	62	62	25	148	204	1.1e-22	89.7	221
AT3G21720.1	PaF106G0300011999.01.P01	83.681	482	576	93	1	1	527	91.49	1	576	577	99	99	1	575	575	0	1031	2666
AT3G21740.1	PaF106G0300011996.01.P02	54.829	176	321	141	3	4	235	73.21	5	325	338	95	95	12	328	330	7.08e-129	371	952
AT3G21740.1	PaF106G0800032866.01.P01	55.556	55	99	44	0	0	79	79.8	34	132	338	29	29	18	116	129	3.85e-38	132	331
AT3G21760.1	PaF106G0300012364.01.P01	50.826	246	484	211	10	27	322	66.53	5	480	486	98	98	4	468	470	1.19e-159	460	1184
AT3G21760.1	PaF106G0300012370.01.P01	56.707	93	164	67	1	4	129	78.66	317	480	486	34	34	17	176	176	6.07e-64	204	520
AT3G21760.1	PaF106G0300012375.01.P01	54.571	197	361	153	4	11	265	73.41	123	480	486	74	74	1	353	353	2.58e-138	402	1032
AT3G21760.1	PaF106G0300012379.01.P01	53.521	228	426	185	8	13	291	68.31	4	423	486	86	86	25	443	448	2.47e-148	431	1107
AT3G21760.1	PaF106G0300012383.01.P01	53.512	259	484	200	11	25	327	67.56	4	480	486	98	98	6	471	473	4.93e-166	477	1227
AT3G21760.1	PaF106G0300012386.01.P01	53.542	257	480	200	10	23	321	66.88	4	477	486	98	98	6	468	473	1.19e-165	476	1224
AT3G21770.1	PaF106G0300011993.01.P01	67.278	220	327	106	1	1	256	78.29	4	329	330	99	99	1	327	327	1.14e-164	461	1186
AT3G21780.1	PaF106G0300012375.01.P01	55.833	201	360	148	4	11	258	71.67	113	468	480	74	74	1	353	353	1.81e-135	394	1012
AT3G21780.1	PaF106G0300012379.01.P01	51.896	219	422	189	6	14	285	67.54	4	413	480	85	85	25	444	448	7.2e-142	414	1064
AT3G21780.1	PaF106G0300012383.01.P01	53.151	253	476	196	9	27	324	68.07	4	465	480	96	96	6	468	473	2.46e-163	469	1208
AT3G21780.1	PaF106G0300012386.01.P01	53.263	253	475	197	10	25	332	69.89	4	465	480	96	96	6	468	473	5.69e-166	476	1226
AT3G21790.1	PaF106G0300012379.01.P01	52.37	221	422	183	7	18	283	67.06	4	415	496	83	83	25	438	448	2.94e-143	418	1075
AT3G21790.1	PaF106G0300012383.01.P01	51.745	252	487	202	11	33	327	67.15	4	478	496	96	96	6	471	473	3.23e-164	473	1216
AT3G21790.1	PaF106G0300012386.01.P01	52.401	251	479	211	9	17	326	68.06	4	478	496	96	96	6	471	473	3.74e-165	475	1222
AT3G21810.1	PaF106G0300011991.01.P02	33.99	138	406	223	11	45	210	51.72	6	391	438	88	88	6	386	440	2.76e-48	170	431
AT3G21820.1	PaF106G0300011990.01.P02	65.272	312	478	154	4	12	378	79.08	1	469	474	99	99	1	475	477	0	635	1638
AT3G21865.1	PaF106G0300011988.01.P01	66.784	189	283	83	4	11	225	79.51	1	283	284	99	99	1	272	272	1.99e-130	370	951
AT3G21870.1	PaF106G0300011987.01.P01	71.823	130	181	40	1	11	145	80.11	21	190	211	81	81	15	195	233	4.78e-90	263	673
AT3G21880.2	PaF106G0300011983.01.P02	39.318	173	440	178	14	89	230	52.27	5	361	369	97	97	1	434	440	7.95e-81	253	647
AT3G21890.1	PaF106G0300011981.01.P01	45.6	57	125	56	4	12	80	64	1	121	122	99	99	1	117	117	6.24e-28	98.6	244
AT3G21940.1	PaF106G0400018030.01.P01	45.455	30	66	35	1	1	43	65.15	208	272	276	24	24	55	120	247	5.71e-13	66.6	161
AT3G21950.1	PaF106G0800031467.01.P01	43.617	164	376	186	10	26	229	60.9	3	368	369	99	99	6	365	366	1.37e-97	294	752
AT3G21950.1	PaF106G0800031469.01.P01	43.883	165	376	185	10	26	233	61.97	3	368	369	99	99	6	365	366	7.5e-99	297	760
AT3G21950.1	PaF106G0800031470.01.P01	51.232	104	203	89	4	10	142	69.95	3	196	369	53	53	6	207	220	8.06e-65	205	521
AT3G22060.1	PaF106G0300013365.01.P01	56.422	123	218	91	3	4	154	70.64	33	249	253	86	86	24	238	240	4.13e-83	248	633
AT3G22060.1	PaF106G0300013366.01.P01	55.459	127	229	94	4	8	156	68.12	23	250	253	90	90	19	240	241	1.1e-83	249	637
AT3G22100.1	PaF106G0300011956.01.P01	44.737	51	114	50	2	13	74	64.91	142	242	253	40	40	301	414	445	7.05e-24	99	245
AT3G22104.1	PaF106G0300011951.01.P03	50.095	263	525	219	6	43	353	67.24	22	506	507	96	96	30	551	551	4.78e-175	503	1296
AT3G22110.1	PaF106G0300012401.01.P01	86	215	250	35	0	0	229	91.6	1	250	251	99	99	1	250	250	2.1e-164	454	1168
AT3G22110.1	PaF106G0400016897.01.P01	90	225	250	25	0	0	240	96	1	250	251	99	99	1	250	250	5.87e-173	476	1224
AT3G22150.2	PaF106G0300012387.01.P01	64.512	529	820	285	2	6	657	80.12	1	819	821	99	99	1	815	822	0	1132	2929
AT3G22170.2	PaF106G0300012842.01.P01	42.268	41	97	39	1	17	53	54.64	74	170	840	12	12	1	80	197	6.54e-15	73.9	180
AT3G22190.2	PaF106G0100000260.01.P01	70.968	44	62	18	0	0	53	85.48	93	154	423	15	15	152	213	480	1.12e-21	96.7	239
AT3G22190.2	PaF106G0600023158.01.P02	59.77	260	435	151	8	24	314	72.18	1	418	423	99	99	1	428	436	2.49e-143	415	1067
AT3G22200.1	PaF106G0300012353.01.P01	82.789	380	459	78	1	1	418	91.07	45	503	505	91	91	57	514	514	0	805	2079
AT3G22210.1	PaF106G0300012352.01.P01	65.152	43	66	22	1	1	54	81.82	1	65	70	93	93	1	66	69	1.33e-24	86.7	213
AT3G22230.1	PaF106G0300012348.01.P01	82.963	112	135	23	0	0	124	91.85	1	135	136	99	99	1	135	135	3.11e-81	234	598
AT3G22230.1	PaF106G0400017002.01.P01	81.203	108	133	25	0	0	123	92.48	1	133	136	98	98	1	133	273	9e-77	228	581
AT3G22250.1	PaF106G0300012344.01.P01	55.696	176	316	128	5	12	232	73.42	146	460	462	68	68	1	305	322	3.93e-124	363	933
AT3G22260.3	PaF106G0300012343.01.P01	61.832	162	262	43	3	57	178	67.94	36	245	246	85	85	22	278	278	4.83e-109	315	806
AT3G22270.1	PaF106G0300012339.01.P01	58.058	281	484	184	7	19	353	72.93	310	782	783	60	60	1	476	476	0	543	1399
AT3G22290.1	PaF106G0300012289.01.P01	81.356	288	354	60	2	6	320	90.4	1	354	355	99	99	1	348	351	0	605	1560
AT3G22300.1	PaF106G0400014694.01.P01	66.667	70	105	34	1	1	82	78.1	127	231	242	43	43	2	105	107	1.28e-46	150	378
AT3G22300.1	PaF106G0700028825.01.P01	66.99	69	103	33	1	1	81	78.64	127	229	242	43	43	2	103	107	2.98e-46	149	376
AT3G22320.1	PaF106G0200008361.01.P01	76.098	156	205	49	0	0	183	89.27	1	205	206	99	99	2	206	206	3.73e-119	336	861
AT3G22320.1	PaF106G0200008362.01.P03	79.703	161	202	41	0	0	185	91.58	4	205	206	98	98	5	206	206	3.31e-123	346	888
AT3G22330.1	PaF106G0300012286.01.P01	66.018	373	565	160	6	32	435	76.99	1	550	617	89	89	1	548	640	0	718	1853
AT3G22345.1	PaF106G0100000602.01.P01	27.347	67	245	135	12	43	115	46.94	22	251	335	69	69	23	239	798	9.67e-12	65.9	159
AT3G22360.1	PaF106G0500018686.01.P01	81.227	225	277	51	1	1	248	89.53	50	325	326	85	85	87	363	363	1.94e-174	487	1254
AT3G22370.1	PaF106G0500018686.01.P01	71.074	258	363	93	5	12	290	79.89	1	354	355	99	99	4	363	363	0	520	1339
AT3G22380.1	PaF106G0100000158.01.P03	43.931	760	1730	660	78	310	974	56.3	17	1547	1551	99	99	16	1634	1657	0	784	2025
AT3G22400.1	PaF106G0600025398.01.P01	65.146	357	548	189	2	2	449	81.93	244	790	887	62	62	40	586	589	0	780	2014
AT3G22425.2	PaF106G0100000187.01.P01	81.659	187	229	34	1	8	202	88.21	50	270	271	82	82	1	229	229	3.28e-134	378	970
AT3G22430.1	PaF106G0100000190.01.P01	51.71	257	497	177	10	63	309	62.17	67	510	511	87	87	48	534	534	7.73e-153	446	1148
AT3G22440.1	PaF106G0100000191.01.P01	72.989	381	522	121	6	20	433	82.95	1	509	533	95	95	1	515	522	0	736	1901
AT3G22450.1	PaF106G0100000193.01.P01	57.034	150	263	86	5	27	186	70.72	49	306	312	83	83	67	307	311	1.74e-82	251	641
AT3G22460.1	PaF106G0100000196.01.P01	75.926	205	270	45	1	20	238	88.15	1	250	251	99	99	56	325	325	4.11e-145	408	1049
AT3G22470.1	PaF106G0600022344.01.P01	45.541	143	314	171	0	0	213	67.83	306	619	620	51	51	1	314	337	3.4e-97	300	769
AT3G22470.1	PaF106G0600022345.01.P01	46.875	180	384	200	4	4	263	68.49	236	619	620	62	62	1	380	403	4.25e-118	357	915
AT3G22470.1	PaF106G0600022419.01.P01	41.25	231	560	293	2	36	348	62.14	61	619	620	90	90	1	525	548	1.12e-155	458	1179
AT3G22470.1	PaF106G0600022421.01.P01	42.105	240	570	294	3	36	357	62.63	51	619	620	92	92	73	607	630	2.87e-161	475	1223
AT3G22470.1	PaF106G0600022449.01.P01	45.631	188	412	224	0	0	288	69.9	207	618	620	66	66	8	419	420	1.06e-133	397	1020
AT3G22470.1	PaF106G0600022481.01.P01	46.711	71	152	81	0	0	108	71.05	331	482	620	25	25	2	153	163	1.55e-42	150	379
AT3G22470.1	PaF106G0600022713.01.P01	41.053	234	570	300	2	36	357	62.63	51	619	620	92	92	73	607	630	1.27e-155	461	1186
AT3G22480.1	PaF106G0100000200.01.P01	64.706	88	136	43	1	5	108	79.41	1	136	149	91	91	1	131	148	9.11e-57	174	440
AT3G22490.1	PaF106G0100000204.01.P01	68.421	182	266	70	3	14	207	77.82	1	258	263	98	98	1	260	264	1.9e-116	334	856
AT3G22510.1	PaF106G0100000206.01.P02	57.5	46	80	33	1	1	62	77.5	31	109	125	63	63	14	93	116	1.01e-25	93.2	230
AT3G22520.1	PaF106G0100000207.01.P02	47.423	46	97	47	1	4	68	70.1	102	194	601	15	15	23	119	478	3.13e-27	115	287
AT3G22530.1	PaF106G0100000208.01.P01	53.571	105	196	67	8	24	132	67.35	2	179	199	89	89	14	203	235	9.32e-55	173	439
AT3G22540.1	PaF106G0100000212.01.P01	61.789	76	123	33	3	14	91	73.98	1	110	111	99	99	1	122	122	6.56e-47	146	368
AT3G22550.1	PaF106G0100000215.01.P01	50.4	126	250	88	9	36	155	62	51	267	268	81	81	2	248	249	4.44e-65	203	516
AT3G22560.1	PaF106G0100000219.01.P01	58.824	100	170	67	2	3	124	72.94	3	172	176	97	97	43	209	212	2.63e-69	209	531
AT3G22590.1	PaF106G0100000224.01.P01	70.813	296	418	110	3	12	339	81.1	1	415	416	99	99	47	455	455	0	608	1569
AT3G22600.1	PaF106G0100000225.01.P01	54.651	94	172	61	4	17	117	68.02	1	169	171	99	99	5	162	165	1.7e-52	164	415
AT3G22620.1	PaF106G0100000226.01.P01	53.846	112	208	82	6	14	144	69.23	5	203	204	98	98	10	212	212	1.1e-61	191	484
AT3G22630.1	PaF106G0100000230.01.P01	86.139	174	202	28	0	0	194	96.04	1	202	205	99	99	1	202	204	1.09e-134	375	963
AT3G22640.1	PaF106G0100000236.01.P01	36.142	163	451	254	8	34	258	57.21	48	486	487	90	90	379	807	808	5.41e-89	288	738
AT3G22660.1	PaF106G0200010363.01.P01	66.537	171	257	80	4	6	205	79.77	41	293	294	86	86	44	298	298	1.06e-113	329	844
AT3G22670.1	PaF106G0100000241.01.P01	53.155	278	523	224	7	21	374	71.51	32	547	563	92	92	34	542	550	0	563	1452
AT3G22680.1	PaF106G0100000243.01.P02	65.649	86	131	45	0	0	110	83.97	32	162	164	80	80	126	256	261	5.05e-64	196	499
AT3G22690.2	PaF106G0100000245.01.P01	59.97	406	677	260	6	11	510	75.33	4	671	843	79	79	1	675	689	0	832	2149
AT3G22690.2	PaF106G0100005387.01.P01	36.532	316	865	496	5	53	495	57.23	10	842	843	99	99	9	852	852	0	603	1555
AT3G22740.1	PaF106G0100000246.01.P01	71.94	241	335	81	2	13	285	85.07	7	340	348	96	96	6	328	333	0	509	1310
